x y species dbh height age
26.41 44.98 piab 24.75 23.6 130
6.59 45.05 piab 16.75 18.8 92
3.2 13.68 piab 29.25 24.3 137
5.06 11.65 piab 30.5 22.9 124
8.56 10.39 piab 16.5 16.8 80
12.89 10.03 piab 39.75 23.1 126
15.23 9.38 piab 27.5 22.9 124
24.1 4.11 piab 25.25 21.8 114
17.91 3.78 piab 22.25 18.7 92
13.04 4.99 piab 14.5 16.2 77
10.4 4.55 piab 13.5 16 76
9.53 6.2 piab 18 18.2 89
4.24 45.84 piab 17 16 76
8.26 7.07 piab 17.5 18.2 89
10.35 1.18 pisy 42.5 26.8 108
6.32 7.95 piab 15 17.6 85
6.72 2.8 piab 7.5 5.6 34
1.57 9.94 piab 12.25 12.3 59
2.67 6.28 piab 15.75 14.7 70
2.57 3 pisy 44.5 22.2 74
13.16 1.68 piab 11.75 12.4 60
13.94 2.01 pisy 42 23.2 81
19.89 0.8 piab 17.75 19.3 96
1.33 45.64 piab 34.75 25.5 149
21.15 0.34 piab 23.25 22.3 119
24.18 0.71 piab 23.5 21.5 112
26.99 2.2 pisy 33 21 68
27.07 5.67 pisy 42.25 26.2 103
32.25 0.54 piab 14.5 16.8 80
28.27 44.35 pisy 42.5 21.4 70
30.8 46.01 piab 10 7.3 41
33.79 48.18 piab 10.25 7.5 41
38.29 49.69 piab 10 7.5 41
42.91 50 pisy 37 24.6 107
46.57 46.23 pisy 46.5 24.6 90
44.8 45.16 piab 13.25 11.7 57
41.2 43.32 piab 13 11.1 55
37.76 44.49 pisy 46 23 79
37.04 40.19 piab 15.75 13.8 66
31.12 39.53 piab 22 18.6 91
37.55 33.88 piab 19.5 21.6 113
38.9 36.77 pisy 46.75 24.3 88
47.86 32.86 piab 20.25 20.2 102
49.21 29.44 piab 14.5 17.1 82
47.83 26.44 piab 7.5 9.4 48
46.56 27.07 piab 12.25 12.6 61
44.77 29.42 pisy 29.75 22.3 75
41.76 38.29 piab 14 14.7 70
46.25 37.02 pisy 36.25 22.8 78
45.88 41.32 pisy 39.75 23.1 80
46.96 44.37 piab 15.25 13 62
48.92 22.77 piab 10.5 10.7 53
45.31 24.26 piab 8.75 9.1 47
41.94 22.83 pisy 48.5 24.3 88
41.94 22.83 pisy 39.25 23.5 83
4.53 40.83 pisy 37.5 21.8 72
41.21 21.37 piab 20.25 15.2 72
43.15 28.33 piab 10.5 8.8 46
42.12 29.22 pisy 34 23.2 81
37.66 28.7 piab 33.5 23.5 129
36.19 23.23 piab 25.75 22.5 120
33.48 22.55 piab 25.75 23.9 133
35.16 20.18 piab 12 12.5 60
31.48 18.6 piab 22 22.6 121
34.24 14.04 piab 21.75 19.7 98
37.35 16.32 piab 18.5 18.3 89
5.46 39.22 piab 6.5 7.3 41
38.41 15.9 piab 13.5 13.8 66
41.66 19.26 piab 11 12.3 59
45.91 19.1 piab 19 13.9 66
48.66 21.36 pisy 37.75 25.7 99
50 19 pisy 27.75 27.1 133
39.87 13.69 pisy 45.5 25.7 99
48.22 17.92 piab 11.75 14.5 69
48.45 14.69 piab 32.5 23.9 133
50 10.64 piab 32 26.6 183
7.36 40.13 pisy 31.75 21.4 70
44.75 9.8 piab 24.25 21.2 109
44.02 11.6 piab 12.5 15.4 73
40.67 11.67 piab 13.5 15.5 74
37.31 12.39 pisy 29 17.9 54
32.81 11.53 piab 25 21.4 111
38.74 8.92 piab 21 19.4 96
28.13 13.63 piab 16.75 17.8 86
26.9 10.93 piab 14 12.9 62
26.81 7.69 piab 13.5 14.2 67
30.3 7.59 pisy 35 24.1 87
10 43.55 piab 8.25 6.6 38
31.06 10.79 piab 14.25 13.9 66
34.06 4.59 piab 22.5 20.5 104
37.28 5.03 piab 16 12.8 61
40.51 5.07 pisy 18.5 16.3 47
49.53 7.72 piab 8.5 8.7 46
44.79 6.56 piab 29 23.3 127
39.95 2.14 piab 9.5 10.4 52
22.02 46.58 piab 7.75 8.1 43
8.62 44.12 piab 7.75 9.6 49
36.42 0.25 piab 13 14.4 68
32.95 1.89 piab 20.5 19.5 97
11.94 42.63 piab 13.75 12 58
13.04 44.34 piab 7.25 7.1 40
14.1 43.81 pisy 39 20.3 64
18.18 41.85 piab 10 9.1 47
18.48 40.69 pisy 33.25 21.5 70
20.01 41.67 pisy 40.25 22.4 76
23.49 39.39 pisy 37.75 23.6 83
25.78 35.91 piab 13.75 16.3 78
24.08 35.77 piab 9.5 7.9 43
20.04 45.81 piab 14.25 12.5 60
21.14 35.74 piab 13.75 13.5 64
19.55 36.35 pisy 44.5 25.4 96
19.55 36.35 pisy 41.25 22.4 76
18.67 37.14 piab 7.75 8.6 45
15.06 35.07 piab 17.75 16 76
14 40.18 piab 13.25 13.3 63
14.74 41.46 piab 9.5 8.7 46
11.88 35.02 piab 13.5 13.6 65
11.81 34.63 pisy 45.75 24.7 91
6.18 33.63 piab 12.75 11.7 57
5.4 37.28 pisy 41 20.4 65
18.99 48.18 piab 29.75 21.6 113
3.17 36.42 piab 19 17.1 82
0.25 34.87 pisy 40.25 24.1 87
0.63 29.93 piab 37 24.2 136
3.31 28.11 pisy 32.25 26.5 106
4.27 29.79 piab 9.5 9.1 47
6.03 30.74 piab 13 12.7 61
5.06 32.08 pisy 35.75 22 73
7.27 30.08 piab 11.75 10.4 52
8.76 30.61 pisy 38.75 24.6 90
14.13 46.46 piab 10.25 7.1 40
10.8 31.81 piab 9.75 10.3 51
13.11 30.83 piab 9 7.8 42
13.86 28.26 pisy 52 22.8 78
16.31 27.75 piab 12.75 11 54
21.23 27.94 pisy 28 17.5 52
23.01 26.91 piab 28.25 23.9 133
21.66 30.57 piab 16.25 11.7 57
21.74 33.78 piab 8 7.9 43
23.78 31.94 pisy 33.25 19.1 59
26.56 29.7 pisy 29 19.5 60
11.84 47.68 piab 27 23.4 128
28.73 31.41 piab 11.75 7.5 41
29 33.7 pisy 37 25.4 96
30.32 37.16 piab 24 21.3 110
33 32.47 pisy 35.25 20.6 66
32.53 29.32 piab 22.75 23.3 127
31.71 25.14 piab 25.5 21.8 114
28.05 22.95 piab 39.25 27.5 170
26.91 20.59 piab 12.5 15.4 73
9.96 47.02 piab 6 7.3 41
21.09 22.07 pisy 38 25.4 96
18.81 23.95 piab 6 5.9 36
18.35 23.99 pisy 45.5 23.4 82
14.42 23.85 piab 6.75 6.3 37
14.92 25.35 pisy 51.25 25.3 96
10.16 27.29 piab 18 15.8 75
5.52 26.08 piab 7.75 8 43
