x y species dbh height age
47.57 49.69 piab 44.25 26.8 93
24.54 41.8 piab 35.5 27.3 96
14.4 40.67 piab 32.25 25.8 87
28.21 12.79 piab 47.5 31.3 126
31.23 11.1 piab 41.5 30.7 121
33.56 11.32 piab 35.5 30.4 119
32.06 14.56 piab 29.5 28.1 102
35.23 17.3 piab 31.25 28.2 102
39.09 17.4 piab 28.5 27.9 100
38.31 13.53 piab 28 29 108
41.77 15.56 piab 35.25 26.6 92
39.66 19.15 piab 36 26.9 94
25.52 38.75 piab 48.5 29.7 113
42.79 19.14 piab 40.75 29.4 111
44.8 17.77 piab 22 26.4 91
48.28 20.3 piab 30.75 27.3 96
48.23 13.84 piab 28.25 22.4 71
48.97 13.04 piab 36.5 29.1 109
48 11.16 piab 33.5 22.7 72
44.91 9.9 piab 45.5 26.8 93
40.08 9.33 piab 32 27.6 98
37.28 1.46 piab 32.5 25.7 87
28.56 42.39 piab 27 27.5 98
21.89 37.21 piab 26.5 28.3 103
19.88 41.2 piab 35.5 26.9 94
24.74 48.57 piab 34.25 27.3 96
13.97 43.26 bepe 32.5 22.7 112
12.3 44.84 piab 35 23.5 76
8.22 44.96 piab 39 28.7 106
30.03 40.16 piab 20.25 18.1 55
49.54 34.07 piab 35.25 27.1 95
49.98 30.78 piab 32.75 27.2 96
34.89 37.76 pisy 35 23.9 74
42.31 36.65 piab 37.75 28 101
41.75 39.2 piab 35 29.7 113
45.62 39.5 piab 22 23.5 76
47.2 41.97 piab 31.25 28.4 104
47.39 45.1 piab 35.5 29.5 112
46.65 48.89 piab 24.75 21.3 66
45.67 45.01 piab 28 23.6 76
49.91 35.62 piab 32.75 25.7 87
48.15 30.46 piab 25.25 24.6 81
44.18 33.57 piab 34.5 27 94
41.36 31.03 piab 21.25 22.1 70
39.18 33.87 piab 38.5 29 108
38.43 34.67 piab 35 30.8 122
36.62 29.48 piab 35 28.2 102
36.4 27.97 piab 37.5 26.7 93
33.25 33.17 pisy 34.25 24.5 77
41.07 47.67 piab 42 28.6 105
31.7 32.61 piab 40.25 29.8 114
31.08 36.25 piab 27.5 24.7 82
26.63 33.82 piab 34 28.3 103
24.69 27.82 piab 35.5 29.9 115
27.3 28.42 piab 39.5 28.7 106
27.12 25.81 piab 25.5 26.3 90
28.94 22.1 piab 36 27.6 98
31.35 17.57 piab 27.75 26.7 93
33.31 21.14 piab 49 30.7 121
33.93 24.05 piab 18 21 65
36.12 46.21 piab 37.75 27.2 96
48.54 25.68 piab 33.5 28 101
2.93 39.44 piab 33.25 26.1 89
3.1 34.78 piab 24.5 22.2 70
4.6 36.31 piab 25 22.4 71
10.09 35.82 piab 46.25 30.6 120
9.79 27.48 piab 26.5 26.5 91
6.15 29.33 piab 43.75 30.4 119
3.43 27.79 piab 33.5 29.3 110
6.04 26.58 piab 29.75 27 94
39.82 43.56 piab 33.75 25.7 87
8.29 23.84 piab 38 29.1 109
2.47 22.45 piab 34.5 28.2 102
0.25 19.75 piab 32.5 27 94
2.05 12.2 piab 33.5 29.1 109
1.64 9.13 piab 38.75 29.2 109
5.54 14.65 pisy 37.25 26.9 93
8.03 15.33 pisy 43.25 33.3 152
12.51 15.25 piab 37 31.7 129
10.64 20.61 piab 37.75 25 83
39.28 40.79 piab 16 16.4 50
11.06 24.3 piab 21.75 26 89
13.47 23.32 piab 31.25 26.5 91
10.57 3.67 piab 40.75 26.9 94
13.48 6.62 piab 37.75 28.6 105
14.24 3.7 piab 21.75 22.4 71
15.87 1.27 piab 25.75 25.2 84
20.59 0.53 piab 45.75 30.7 121
25.38 1.69 piab 50 29.9 115
26.96 0.25 piab 28.75 25.1 84
35.19 43.86 piab 40.25 29.3 110
28.73 3.12 piab 29 27.3 96
26.18 5.59 piab 33.75 28.4 104
17.66 6.61 piab 26.75 25.1 84
19.63 8.17 pisy 38.75 30.6 124
17.05 12.51 piab 34.25 28.8 106
19.26 14.75 pisy 44.25 26.7 92
20.53 12.05 piab 36.25 26.3 90
22.73 15.28 piab 30.25 25.1 84
24.84 14.25 piab 35 26.8 93
26.79 7.15 piab 30.5 23.1 74
33.46 45.53 piab 30 27 94
31.83 2.32 piab 28.5 27.2 96
33.18 2.47 piab 27.75 26.3 90
34.53 4.89 piab 22 22.5 71
