x y species dbh height age
8.56 38.48 qupe 47 24.7 109
19.01 38.95 qupe 64.5 29.8 177
18.93 35.71 qupe 68.75 38.6 303
29.41 49.14 qupe 53.25 29.6 175
26.85 37.99 qupe 38.25 32.9 222
26.14 45.76 qupe 37.25 31.2 197
30.73 47.54 qupe 63.5 34.3 241
32.63 45.55 qupe 64.75 22.9 91
45.3 49.31 qupe 60.5 35.7 261
2.06 35.49 qupe 41.75 28 152
1.68 23 quro 45 21.1 77
37.29 39.04 qupe 55.25 32.8 220
49.2 37.84 qupe 46.25 33.7 233
6.54 32.54 quro 56.75 37.2 283
9.34 32.1 quro 51.5 24.7 109
22.79 26.43 quro 48.5 29.5 173
4.16 42.43 qupe 33.25 25.7 121
4.16 42.43 qupe 44 21.7 81
43.82 29.81 qupe 45.25 30.6 189
31.49 34.53 quro 54.25 27.6 146
43.95 18.26 qupe 39.25 24.7 109
49.83 14.99 qupe 12.25 10.8 32
42.41 19.26 qupe 6 2.2 11
38.46 20.18 qupe 61.25 25.9 124
28.27 14.02 qupe 5.75 7.3 24
35.23 19.74 tico 49.25 27.9 251
37.16 18.7 qupe 60.75 35.6 260
2.32 34.17 qupe 53.75 27.3 142
3.9 15.36 tico 30.75 20.9 170
11.25 8.96 qupe 43.75 28.9 165
4.97 17.67 qupe 52.75 29.8 177
1.3 8.46 qupe 62 30.8 192
18.81 15.88 quro 63.25 34.1 239
28.77 21.82 quro 58.5 34.7 247
28.34 13.01 qupe 5 5.8 20
39.96 1.02 qupe 36.25 24.2 104
39.99 5.59 quro 43.75 25.2 115
22.29 10.33 qupe 54.25 39.7 318
0.25 42.26 qupe 36.5 24.8 111
44.64 12.02 qupe 52.25 22.8 90
49.22 5.19 qupe 64.5 25.4 118
42.77 0.86 qupe 36 20.4 72
41.29 4.37 qupe 56 27.3 142
37.18 10.94 qupe 6.5 7.7 25
47.18 11.58 qupe 47.5 30.6 189
17.57 5.22 qupe 48 24.1 103
38.01 11.14 qupe 5 7.6 24
6.91 0.25 quro 59.25 31.3 199
0.8 37.93 tico 32.25 11.6 82
15.6 0.62 qupe 49.25 23 92
27.91 10.28 qupe 5.75 6.3 21
11.81 35.37 qupe 53.75 23.7 99
13.56 37.88 qupe 60.25 30.4 186
16.96 42.6 qupe 42.75 23.7 99
58.56 38.48 qupe 47 24.7 109
69.01 38.95 qupe 64.5 29.8 177
68.93 35.71 qupe 68.75 38.6 303
79.41 49.14 qupe 53.25 29.6 175
76.85 37.99 qupe 38.25 32.9 222
76.14 45.76 qupe 37.25 31.2 197
80.73 47.54 qupe 63.5 34.3 241
82.63 45.55 qupe 64.75 22.9 91
95.3 49.31 qupe 60.5 35.7 261
52.06 35.49 qupe 41.75 28 152
51.68 23 quro 45 21.1 77
87.29 39.04 qupe 55.25 32.8 220
99.2 37.84 qupe 46.25 33.7 233
56.54 32.54 quro 56.75 37.2 283
59.34 32.1 quro 51.5 24.7 109
72.79 26.43 quro 48.5 29.5 173
54.16 42.43 qupe 33.25 25.7 121
54.16 42.43 qupe 44 21.7 81
93.82 29.81 qupe 45.25 30.6 189
81.49 34.53 quro 54.25 27.6 146
93.95 18.26 qupe 39.25 24.7 109
99.83 14.99 qupe 12.25 10.8 32
92.41 19.26 qupe 6 2.2 11
88.46 20.18 qupe 61.25 25.9 124
78.27 14.02 qupe 5.75 7.3 24
85.23 19.74 tico 49.25 27.9 251
87.16 18.7 qupe 60.75 35.6 260
52.32 34.17 qupe 53.75 27.3 142
53.9 15.36 tico 30.75 20.9 170
61.25 8.96 qupe 43.75 28.9 165
54.97 17.67 qupe 52.75 29.8 177
51.3 8.46 qupe 62 30.8 192
68.81 15.88 quro 63.25 34.1 239
78.77 21.82 quro 58.5 34.7 247
78.34 13.01 qupe 5 5.8 20
89.96 1.02 qupe 36.25 24.2 104
89.99 5.59 quro 43.75 25.2 115
72.29 10.33 qupe 54.25 39.7 318
50.25 42.26 qupe 36.5 24.8 111
94.64 12.02 qupe 52.25 22.8 90
99.22 5.19 qupe 64.5 25.4 118
92.77 0.86 qupe 36 20.4 72
91.29 4.37 qupe 56 27.3 142
87.18 10.94 qupe 6.5 7.7 25
97.18 11.58 qupe 47.5 30.6 189
67.57 5.22 qupe 48 24.1 103
88.01 11.14 qupe 5 7.6 24
56.91 0.25 quro 59.25 31.3 199
50.8 37.93 tico 32.25 11.6 82
65.6 0.62 qupe 49.25 23 92
77.91 10.28 qupe 5.75 6.3 21
61.81 35.37 qupe 53.75 23.7 99
63.56 37.88 qupe 60.25 30.4 186
66.96 42.6 qupe 42.75 23.7 99
8.56 88.48 qupe 47 24.7 109
19.01 88.95 qupe 64.5 29.8 177
