x y species dbh height age
48.85 4.23 fasy 52.5 31.6 128
25.27 5.12 fasy 42.75 30.2 117
21.37 4.2 fasy 46.25 35.2 160
11.91 1.63 fasy 43.5 31 123
9.47 1.26 fasy 48.5 35.5 163
1.68 0.84 fasy 21.5 24.2 78
5.99 8.47 fasy 31.25 33.5 144
7.18 5.89 fasy 41.75 36.2 169
12.67 4.38 fasy 48.5 32 131
14.26 11.75 fasy 40 36.9 176
15.26 11.22 fasy 29.5 33.7 146
37.16 3.28 fasy 33.75 33.9 148
18.15 14.47 fasy 49.25 36 167
24.03 20.79 fasy 51.25 32.2 133
25.46 19.72 fasy 38.25 29.8 114
20.28 23.41 fasy 60.75 34.8 156
15.82 27.68 fasy 44.5 33.1 141
11.16 23.66 fasy 36.25 30.9 122
9.98 20.85 fasy 49.75 31 123
6.46 20.8 fasy 47.75 33.3 143
6.33 12 fasy 26.25 32 131
3.14 13.73 fasy 33.75 30.1 116
32.59 0.25 fasy 49.75 34 149
28.95 17.68 fasy 54.25 30.2 117
35.83 13.57 fasy 42.25 31.4 126
36.86 17.31 fasy 31.25 28.1 101
40.65 10.7 fasy 31.75 21 64
41.3 11.75 fasy 56.75 34.2 151
47.83 12.42 fasy 45.5 30 115
43.95 17.56 fasy 29.5 26.7 92
38.63 20.74 fasy 33.25 30.2 117
36.75 20.94 fasy 49.75 32.3 134
30.68 27 fasy 35 30.8 121
36.13 2.82 fasy 43.5 32.4 135
2.65 15.99 fasy 38.25 32.4 135
1.2 18.82 fasy 40.75 32.4 135
0.83 20.92 fasy 28.5 21.2 64
5.23 24.61 fasy 23.75 13.8 39
3.55 26.27 fasy 55 29.4 111
3.13 28 fasy 45.75 29.4 111
7.28 31.17 fasy 36.25 32 131
9.74 32.8 fasy 37.5 30.7 121
15.15 29.89 fasy 45.25 30.2 117
16.41 30.05 fasy 36 23.7 76
34.76 4.96 fasy 32.75 27.7 99
43.94 27.68 fasy 40.5 26.7 92
35.05 32.4 fasy 40.5 27.5 97
48.29 27.77 fasy 48.5 33.4 143
47.33 32.38 fasy 42.75 30 115
42.31 34.6 fasy 55 29.9 114
34.82 34.17 fasy 61.5 29.4 111
35.67 42.47 fasy 54.5 32 131
44.86 43.96 fasy 59.5 30 115
44.5 46.22 fasy 30.75 23.2 73
14.28 45.78 fasy 45 30.3 117
30.74 4.74 fasy 49 35 158
21.6 27.5 fasy 34 30.9 122
24.46 34.6 fasy 48 33.5 144
27.31 39.6 fasy 42.75 35.9 166
21.2 43.84 fasy 64.75 35.8 165
17.71 41.16 fasy 37 34.5 153
16.91 39.74 fasy 43.5 33.8 147
14.61 35.06 fasy 20 21.8 67
9.89 36.36 fasy 34.75 36.4 171
7.92 38.45 fasy 28 29.6 112
9.47 39.23 fasy 48.75 34.7 155
30.49 7.92 fasy 52.25 34.9 157
4.34 44.31 fasy 56 33.1 141
0.25 47.24 fasy 48.25 35 158
1.77 36.92 fasy 57.75 34.6 154
0.41 28.92 fasy 36.75 33.5 144
26.45 7.72 fasy 32.75 33.8 147
25.88 12.52 fasy 45.5 34 149
98.85 4.23 fasy 52.5 31.6 128
75.27 5.12 fasy 42.75 30.2 117
71.37 4.2 fasy 46.25 35.2 160
61.91 1.63 fasy 43.5 31 123
59.47 1.26 fasy 48.5 35.5 163
51.68 0.84 fasy 21.5 24.2 78
55.99 8.47 fasy 31.25 33.5 144
57.18 5.89 fasy 41.75 36.2 169
62.67 4.38 fasy 48.5 32 131
64.26 11.75 fasy 40 36.9 176
65.26 11.22 fasy 29.5 33.7 146
87.16 3.28 fasy 33.75 33.9 148
68.15 14.47 fasy 49.25 36 167
74.03 20.79 fasy 51.25 32.2 133
75.46 19.72 fasy 38.25 29.8 114
70.28 23.41 fasy 60.75 34.8 156
65.82 27.68 fasy 44.5 33.1 141
61.16 23.66 fasy 36.25 30.9 122
59.98 20.85 fasy 49.75 31 123
56.46 20.8 fasy 47.75 33.3 143
56.33 12 fasy 26.25 32 131
53.14 13.73 fasy 33.75 30.1 116
82.59 0.25 fasy 49.75 34 149
78.95 17.68 fasy 54.25 30.2 117
85.83 13.57 fasy 42.25 31.4 126
86.86 17.31 fasy 31.25 28.1 101
90.65 10.7 fasy 31.75 21 64
91.3 11.75 fasy 56.75 34.2 151
97.83 12.42 fasy 45.5 30 115
93.95 17.56 fasy 29.5 26.7 92
88.63 20.74 fasy 33.25 30.2 117
86.75 20.94 fasy 49.75 32.3 134
80.68 27 fasy 35 30.8 121
86.13 2.82 fasy 43.5 32.4 135
52.65 15.99 fasy 38.25 32.4 135
51.2 18.82 fasy 40.75 32.4 135
50.83 20.92 fasy 28.5 21.2 64
55.23 24.61 fasy 23.75 13.8 39
53.55 26.27 fasy 55 29.4 111
53.13 28 fasy 45.75 29.4 111
57.28 31.17 fasy 36.25 32 131
59.74 32.8 fasy 37.5 30.7 121
65.15 29.89 fasy 45.25 30.2 117
66.41 30.05 fasy 36 23.7 76
84.76 4.96 fasy 32.75 27.7 99
93.94 27.68 fasy 40.5 26.7 92
85.05 32.4 fasy 40.5 27.5 97
98.29 27.77 fasy 48.5 33.4 143
97.33 32.38 fasy 42.75 30 115
92.31 34.6 fasy 55 29.9 114
84.82 34.17 fasy 61.5 29.4 111
85.67 42.47 fasy 54.5 32 131
94.86 43.96 fasy 59.5 30 115
94.5 46.22 fasy 30.75 23.2 73
64.28 45.78 fasy 45 30.3 117
80.74 4.74 fasy 49 35 158
71.6 27.5 fasy 34 30.9 122
74.46 34.6 fasy 48 33.5 144
77.31 39.6 fasy 42.75 35.9 166
71.2 43.84 fasy 64.75 35.8 165
67.71 41.16 fasy 37 34.5 153
66.91 39.74 fasy 43.5 33.8 147
64.61 35.06 fasy 20 21.8 67
59.89 36.36 fasy 34.75 36.4 171
57.92 38.45 fasy 28 29.6 112
59.47 39.23 fasy 48.75 34.7 155
80.49 7.92 fasy 52.25 34.9 157
54.34 44.31 fasy 56 33.1 141
50.25 47.24 fasy 48.25 35 158
51.77 36.92 fasy 57.75 34.6 154
50.41 28.92 fasy 36.75 33.5 144
76.45 7.72 fasy 32.75 33.8 147
75.88 12.52 fasy 45.5 34 149
48.85 54.23 fasy 52.5 31.6 128
25.27 55.12 fasy 42.75 30.2 117
21.37 54.2 fasy 46.25 35.2 160
11.91 51.63 fasy 43.5 31 123
9.47 51.26 fasy 48.5 35.5 163
1.68 50.84 fasy 21.5 24.2 78
5.99 58.47 fasy 31.25 33.5 144
7.18 55.89 fasy 41.75 36.2 169
12.67 54.38 fasy 48.5 32 131
14.26 61.75 fasy 40 36.9 176
15.26 61.22 fasy 29.5 33.7 146
37.16 53.28 fasy 33.75 33.9 148
18.15 64.47 fasy 49.25 36 167
24.03 70.79 fasy 51.25 32.2 133
25.46 69.72 fasy 38.25 29.8 114
20.28 73.41 fasy 60.75 34.8 156
15.82 77.68 fasy 44.5 33.1 141
11.16 73.66 fasy 36.25 30.9 122
9.98 70.85 fasy 49.75 31 123
6.46 70.8 fasy 47.75 33.3 143
6.33 62 fasy 26.25 32 131
3.14 63.73 fasy 33.75 30.1 116
32.59 50.25 fasy 49.75 34 149
28.95 67.68 fasy 54.25 30.2 117
35.83 63.57 fasy 42.25 31.4 126
36.86 67.31 fasy 31.25 28.1 101
40.65 60.7 fasy 31.75 21 64
41.3 61.75 fasy 56.75 34.2 151
47.83 62.42 fasy 45.5 30 115
43.95 67.56 fasy 29.5 26.7 92
38.63 70.74 fasy 33.25 30.2 117
36.75 70.94 fasy 49.75 32.3 134
30.68 77 fasy 35 30.8 121
36.13 52.82 fasy 43.5 32.4 135
2.65 65.99 fasy 38.25 32.4 135
1.2 68.82 fasy 40.75 32.4 135
0.83 70.92 fasy 28.5 21.2 64
5.23 74.61 fasy 23.75 13.8 39
3.55 76.27 fasy 55 29.4 111
3.13 78 fasy 45.75 29.4 111
7.28 81.17 fasy 36.25 32 131
9.74 82.8 fasy 37.5 30.7 121
15.15 79.89 fasy 45.25 30.2 117
16.41 80.05 fasy 36 23.7 76
34.76 54.96 fasy 32.75 27.7 99
43.94 77.68 fasy 40.5 26.7 92
35.05 82.4 fasy 40.5 27.5 97
48.29 77.77 fasy 48.5 33.4 143
47.33 82.38 fasy 42.75 30 115
42.31 84.6 fasy 55 29.9 114
34.82 84.17 fasy 61.5 29.4 111
