x y species dbh height age
21.65 49.6 piab 11.25 9.6 55
37.94 47.04 fasy 19.5 11.7 116
40.7 46.69 fasy 15 11.7 116
42.19 44.2 fasy 13.75 10.6 105
45.88 45.44 fasy 8.25 9.6 97
45.73 43.92 fasy 26.5 12.8 127
47.26 41.14 fasy 14.75 9.9 99
43.05 38.67 fasy 14.75 12.7 126
43.67 37.45 fasy 15 14.1 141
42.44 36.85 fasy 13.25 13.9 139
40.59 38.67 fasy 16.75 13 129
23.15 49.54 piab 11.25 10.5 59
37.17 41.09 fasy 19.25 11.9 118
35.69 40.29 fasy 16.75 11.2 111
37.49 37.26 fasy 16.75 13 129
36.28 35.26 fasy 6.5 9.4 95
37.02 33.94 fasy 6.25 7.8 82
38.98 35.5 fasy 5.75 7.4 79
37.76 31.21 fasy 9.5 9.7 97
41.14 31.47 fasy 24.75 17.3 178
43.27 33.86 fasy 19 16.6 170
45.61 35.25 fasy 11 13 129
25.58 49.13 piab 10.25 10.8 60
46.68 34.21 fasy 15 14.8 149
48.75 36.06 piab 9 8.6 51
48.18 30.65 fasy 14 12.6 125
47.83 32.21 fasy 13 11.9 118
46.75 32.56 fasy 9.75 13.5 134
24.3 47.76 piab 8.5 10.2 57
46.53 31.51 fasy 10.25 12.6 125
44.49 31.12 fasy 10.25 11.4 113
42.48 28.56 fasy 9 10.9 108
47.28 30.41 fasy 6.75 10.2 102
48.38 26.64 fasy 24.5 14.9 150
47.55 26.2 fasy 10.25 6.1 69
45.72 26.19 fasy 16.75 14.3 143
43.51 25.88 fasy 21.5 13.5 134
36.53 19.24 piab 48 35.9 285
30.75 21.67 piab 49.5 35.2 278
23.52 48.1 piab 6.5 8.7 51
28.91 15.9 piab 44 35.1 277
20.34 22.13 piab 55.75 33.4 258
11.8 18.16 piab 43.25 32.7 250
3.18 1.53 piab 49.25 36.8 295
6.29 1.53 piab 37 34.8 273
14.92 2.38 piab 44 31.7 239
19.05 5.02 piab 47 34.3 268
24.38 2.36 piab 62.5 38.1 310
21.92 47.07 piab 11 9.9 56
34.16 0.25 piab 45.75 31.5 237
34.58 2.34 piab 37.25 31.3 235
30.22 8.46 piab 47.25 33.9 264
34.42 12.87 piab 57.25 31.7 239
29.2 47.8 piab 6 6.2 41
29.86 48.94 piab 7 6.6 43
31.92 48.8 piab 6.25 6.5 42
