x y species dbh height age
1.95 47.27 piab 53.25 37.3 142
21.14 44.73 piab 49.5 36.9 139
35.96 2.71 piab 29.75 27.7 78
29.63 6.07 piab 43.5 29.7 88
24.85 8.51 piab 29.75 31 95
21.91 9.83 piab 46.5 37.7 146
23.77 4.28 piab 37.25 34.3 117
27.39 1.39 piab 42.25 33.8 114
24.78 1.57 piab 34 32 101
19.83 0.25 piab 33.25 33.4 111
5.43 1.49 piab 22 26.1 71
22.45 40.99 piab 41.25 34.3 117
6.62 3.58 piab 23 26.7 73
9.83 4.45 piab 46 35.6 128
10.02 8.72 piab 45.75 36.6 136
13.51 7.98 fasy 10 4.6 40
14.29 9.77 piab 52.75 40.1 168
17.57 11.11 piab 39.75 32.4 104
17.93 6.09 piab 45.5 34.9 122
20.25 2.89 piab 44.5 34 115
14.79 2.9 piab 34.25 28.4 81
14.74 1.51 fasy 17.75 17.3 130
21.79 37.89 piab 38.5 30.6 93
15.72 40.32 piab 42.75 31 95
10.55 39.78 piab 33 35.6 128
8.53 41.89 piab 49.5 35.3 125
6.41 40.25 piab 36.25 31.7 99
1.45 39.51 piab 52.75 34.6 120
0.76 30.94 piab 43.25 35.2 125
3.02 50 piab 49 34.2 117
3.28 34.05 piab 55.25 38.5 153
5.85 31.8 fasy 17.5 13.6 97
8.35 35.5 piab 45.75 33 108
12.61 33.86 piab 43.25 35.4 126
16.39 34.12 piab 51.5 38.8 156
20.67 29.9 piab 46.25 36.6 136
23.33 25.49 piab 45 33.5 112
23 22.17 piab 42.5 35.1 124
21.01 20.51 piab 43.5 37.2 141
18.35 24.82 piab 44.75 37.6 145
16.05 27.97 piab 50.75 40.2 169
11.34 26.64 piab 39.75 33.9 114
9.89 30.26 piab 43.5 34.3 117
3.53 28.19 piab 33 32.1 102
2.8 25.18 piab 39.5 29.3 86
1.58 22.98 piab 35.25 30.8 94
1.82 18.39 piab 60.25 38.8 156
5.61 17.7 piab 23.25 29.3 86
6.18 20.79 piab 27.5 30 89
6.06 46.03 piab 50 37.9 148
10.53 23.65 fasy 23 22.7 191
12.56 22.97 piab 39.75 34.5 119
11.41 20.66 piab 38.75 36.6 136
16.44 18.54 piab 48.25 36.6 136
12.56 17.21 piab 38.5 35.5 127
9.89 14.71 piab 42.75 34.3 117
5.85 11.35 piab 29.5 28.6 82
5.45 7.69 piab 30.75 31.1 96
3.05 8.73 piab 24.75 29.3 86
4.76 4.64 piab 36.25 34.3 117
9.88 46.41 piab 45 36.1 132
0.25 1.55 piab 58.25 39.8 165
27.51 49.84 piab 37.25 30.6 93
27.07 46.88 fasy 22.25 21.7 180
28.59 42.53 piab 42.5 36.6 136
30.06 45.62 piab 40 38.9 157
32.36 46.65 piab 41.75 37.8 147
34.43 44.94 piab 50.75 40.2 169
38.89 46.62 piab 35.5 35.9 130
40.22 43.04 piab 53.5 38.2 150
13.89 46.27 piab 34.5 36.5 135
41.46 47.8 piab 51.25 39.2 159
44.85 40.8 piab 49 37.6 145
49.98 37.44 piab 43.75 37.6 145
46.92 34.4 piab 57.75 37.2 141
43.14 33.07 piab 40 31.8 100
36.32 30.78 piab 41.5 34.5 119
34.8 39.14 piab 37.5 37.5 144
31.12 38.46 piab 55 35.9 130
26.06 38.04 piab 42.25 32.9 107
12.78 49.94 piab 48 35.5 127
25.82 29.88 piab 33.25 29.6 87
27.89 31.83 piab 50 36.7 137
30.21 32.84 piab 43.25 32.3 103
30.02 25.55 piab 49.75 38.8 156
33.89 26.28 piab 51 37.9 148
36.62 24.56 piab 42.25 36 131
41.99 25.41 piab 44.5 35.8 129
45.55 25.82 piab 53.25 38.4 152
45.53 17.98 piab 47 31.5 98
20.23 47.35 piab 53.25 36 131
40.7 20.56 piab 50.75 36.2 133
37.86 17.21 piab 50.5 35.7 129
36.16 14.43 piab 46 29.9 89
31.93 15.49 piab 48 35.2 125
26.3 16.79 piab 41.5 34.5 119
25.47 15.22 piab 37 33 108
25.48 10.94 piab 44.5 34.9 122
29.67 10.17 piab 51.25 37 140
32.09 10.49 piab 37.75 32 101
38.77 10.4 piab 53.5 35.7 129
23.87 48.04 piab 44.5 33.4 111
39.47 8.11 piab 30.25 34.9 122
42.6 9.3 fasy 9.75 8 59
43.28 12.34 piab 38.5 33.1 109
43.73 14.84 piab 50.25 35.5 127
47.6 11.07 piab 36.25 30.5 92
47.95 6.11 piab 57.5 36.1 132
45.92 0.41 piab 45.5 34.4 118
42.19 4.04 piab 58.5 38.3 151
37.42 6.39 piab 40.75 34.2 117
35.04 6.14 piab 24.75 25.2 67
51.95 47.27 piab 53.25 37.3 142
71.14 44.73 piab 49.5 36.9 139
85.96 2.71 piab 29.75 27.7 78
