x y species dbh height age
17.43 45.99 quro 5.5 3.7 21
23.49 42.22 quro 11 13.9 57
23.83 20.41 quro 54.5 13.4 54
34.76 3.38 quro 39.25 24.5 162
20.28 3.8 quro 45.75 32.4 282
44.82 3.77 quro 61.5 29.1 232
16.79 1.79 quro 45.5 31.7 271
41.16 2.35 quro 43.75 28.7 225
37.84 6.98 quro 39 25.7 180
21.32 12.53 quro 5.75 6.9 30
26.1 43.13 quro 9.5 14.1 58
20.96 12.01 quro 6 3.8 21
18.53 13.2 quro 5.25 2.7 18
17.75 16.69 quro 42 28.8 227
23.68 12.78 quro 6 7.5 32
13.27 0.38 quro 51.5 34.2 309
0.52 0.25 quro 44.5 30.8 257
15.75 5.21 quro 36.75 27 200
13.63 7.01 quro 47 29.3 235
19.83 47.12 quro 6.75 6.2 28
12.55 10.11 quro 52 32.1 277
23.13 30.64 quro 9.5 12.9 52
22.72 31.92 quro 16.25 15.8 67
26.7 25.49 quro 9.5 11.2 45
23.89 40.22 quro 9.5 13.1 53
22.75 46.53 quro 5.5 8.1 34
26.72 41.66 quro 8.75 15.4 65
28.82 44.39 quro 9.25 12.4 50
24.61 39.04 quro 11.25 13.5 55
27.76 44 quro 12.25 14.7 61
26.65 39.41 quro 10.75 17.6 80
28.59 43.13 quro 7 9.8 40
19.78 46.11 quro 9.25 10.3 42
21.74 46.02 quro 8.75 10.1 41
30.33 36.12 quro 54 26.9 198
37.11 41.6 quro 5.75 5.8 27
34.19 34.42 quro 7 6.5 57
35.12 45.13 quro 54 29.3 235
41.33 41.04 quro 8.5 11.3 45
40.25 40.54 quro 14 10.8 44
40.35 43.87 quro 8.5 11.8 47
29.98 37.42 quro 5.75 7.7 33
3.12 48 quro 59.75 29.5 238
29.46 36.96 quro 9.25 5.8 27
39.15 44.63 quro 5 6.7 30
38.44 44.38 quro 5.25 7.1 31
32.25 49.5 quro 56 33.2 294
34.65 31.16 quro 6.25 6.8 30
28.24 29.92 quro 8 12.6 51
35.67 27.18 quro 6.75 8.9 37
47.24 28.9 quro 59.5 28.4 221
39.96 35.42 quro 5 4.5 23
34.22 35.98 quro 7.25 7.7 33
16.69 45.41 quro 8.75 13.4 54
46.29 33.36 quro 8.5 6.7 30
40.11 25.41 quro 52 30.4 251
47.62 25.76 quro 45.5 27.9 213
31.88 36.14 quro 5.75 6.9 30
30.25 33.56 quro 58.5 33.8 303
30.82 29.8 quro 10 11.9 48
33.52 35.13 quro 6.5 8.5 35
36 33.68 quro 45.25 11.6 47
15.63 38.18 quro 10.25 12 48
12.55 39.19 quro 5.75 6.2 28
18.78 45.13 quro 8.75 13.6 55
12.8 37.47 quro 6 8.6 36
17.81 43.29 quro 7.75 8.5 35
18.71 41.21 quro 6.5 9 37
19.88 43.01 quro 56.25 18.8 90
18.07 36.1 quro 7.75 13.2 54
25.37 34.49 quro 8.25 9.9 40
28.08 32.52 quro 8.75 9.4 38
27.37 30.17 quro 9.75 8.8 36
0.31 32.15 quro 44 32.1 277
11.04 46.07 quro 50.5 27.9 213
4.3 39.18 quro 6.25 7.7 33
8.45 40.99 quro 5.5 5.1 25
5.69 41.19 quro 6 7.5 32
3.39 43.51 quro 9.5 11 44
5.13 41.24 quro 5.75 8.1 34
9 40.49 quro 5.5 8.8 36
6.92 33.26 quro 57 32.7 286
7.41 38.05 quro 7.75 6.8 30
10.13 35.89 quro 55.75 25.6 178
11.81 33.96 quro 7.25 9.9 40
13.49 35.08 quro 7 10.7 43
12.6 31.57 quro 6.5 8.8 36
15.55 31.49 quro 5.75 5.4 26
16.17 31.71 quro 9.25 10.3 42
16.36 31.27 quro 9.25 9.4 38
18.51 33.42 quro 11 11.5 46
20.38 32.34 quro 5.75 3.9 21
19.73 31.58 quro 8.5 10.8 44
21.46 30.16 quro 10.5 14.6 60
13.7 27.57 quro 5.75 7.1 31
20.44 39.81 quro 6.5 7.7 65
3.08 18.34 quro 61 29.2 233
7.72 14.71 quro 68.5 27 200
20.68 23.11 quro 48.5 25.6 178
10.11 16.92 quro 42.25 27.8 212
0.25 22.59 quro 43.5 25 169
13.3 16.23 quro 50.5 13.8 56
14.16 22.23 quro 46.75 24.7 165
14.94 20.14 quro 53.5 28.3 219
34.7 23.96 quro 5.75 7.6 33
21.59 44.27 quro 6.5 8.7 36
33.85 20.35 quro 48 30 245
39.9 15.57 quro 48.25 39.3 387
30.32 24.13 quro 9 9.1 37
33.23 27.42 quro 8 10.6 43
33.95 23.58 quro 61.5 33.2 294
39.12 21.99 quro 51.75 31.8 273
45.7 13.76 quro 58 28.8 227
67.43 45.99 quro 5.5 3.7 21
73.49 42.22 quro 11 13.9 57
73.83 20.41 quro 54.5 13.4 54
84.76 3.38 quro 39.25 24.5 162
70.28 3.8 quro 45.75 32.4 282
94.82 3.77 quro 61.5 29.1 232
66.79 1.79 quro 45.5 31.7 271
91.16 2.35 quro 43.75 28.7 225
87.84 6.98 quro 39 25.7 180
71.32 12.53 quro 5.75 6.9 30
76.1 43.13 quro 9.5 14.1 58
70.96 12.01 quro 6 3.8 21
68.53 13.2 quro 5.25 2.7 18
67.75 16.69 quro 42 28.8 227
73.68 12.78 quro 6 7.5 32
63.27 0.38 quro 51.5 34.2 309
50.52 0.25 quro 44.5 30.8 257
65.75 5.21 quro 36.75 27 200
63.63 7.01 quro 47 29.3 235
69.83 47.12 quro 6.75 6.2 28
62.55 10.11 quro 52 32.1 277
73.13 30.64 quro 9.5 12.9 52
72.72 31.92 quro 16.25 15.8 67
76.7 25.49 quro 9.5 11.2 45
73.89 40.22 quro 9.5 13.1 53
72.75 46.53 quro 5.5 8.1 34
76.72 41.66 quro 8.75 15.4 65
78.82 44.39 quro 9.25 12.4 50
74.61 39.04 quro 11.25 13.5 55
77.76 44 quro 12.25 14.7 61
76.65 39.41 quro 10.75 17.6 80
78.59 43.13 quro 7 9.8 40
69.78 46.11 quro 9.25 10.3 42
71.74 46.02 quro 8.75 10.1 41
80.33 36.12 quro 54 26.9 198
87.11 41.6 quro 5.75 5.8 27
84.19 34.42 quro 7 6.5 57
85.12 45.13 quro 54 29.3 235
91.33 41.04 quro 8.5 11.3 45
90.25 40.54 quro 14 10.8 44
90.35 43.87 quro 8.5 11.8 47
79.98 37.42 quro 5.75 7.7 33
53.12 48 quro 59.75 29.5 238
79.46 36.96 quro 9.25 5.8 27
89.15 44.63 quro 5 6.7 30
88.44 44.38 quro 5.25 7.1 31
82.25 49.5 quro 56 33.2 294
84.65 31.16 quro 6.25 6.8 30
78.24 29.92 quro 8 12.6 51
85.67 27.18 quro 6.75 8.9 37
97.24 28.9 quro 59.5 28.4 221
89.96 35.42 quro 5 4.5 23
84.22 35.98 quro 7.25 7.7 33
66.69 45.41 quro 8.75 13.4 54
96.29 33.36 quro 8.5 6.7 30
90.11 25.41 quro 52 30.4 251
97.62 25.76 quro 45.5 27.9 213
81.88 36.14 quro 5.75 6.9 30
80.25 33.56 quro 58.5 33.8 303
80.82 29.8 quro 10 11.9 48
83.52 35.13 quro 6.5 8.5 35
86 33.68 quro 45.25 11.6 47
65.63 38.18 quro 10.25 12 48
62.55 39.19 quro 5.75 6.2 28
68.78 45.13 quro 8.75 13.6 55
62.8 37.47 quro 6 8.6 36
67.81 43.29 quro 7.75 8.5 35
68.71 41.21 quro 6.5 9 37
