x y species dbh height age
44.7 36.37 fasy 27.5 31.5 111
38.3 32.48 fasy 8.25 10.6 28
42.3 30.2 fasy 16 28.7 93
37.74 25.82 fasy 36 27.9 88
36.19 26.5 fasy 31 29.5 98
36.45 28.75 fasy 14 15.7 41
34.92 25.01 fasy 7.25 10.8 28
31.65 23.01 fasy 30.25 25.8 77
32.94 29.19 fasy 32.25 27.9 88
28.52 22.2 fasy 27.75 32.5 119
45.46 36.4 fasy 11.25 13.6 35
31.5 28.19 fasy 22.25 27.1 84
28.03 24.7 fasy 13.5 9.2 25
27.51 27.82 fasy 24.75 27.5 86
25.64 22.23 fasy 24.75 28.1 89
24.87 28.2 fasy 12.5 16.6 43
22.76 24.96 fasy 35.75 32.3 117
21.51 29.85 fasy 31.5 30.5 104
22.93 26.21 fasy 11.25 5.3 16
17.31 24.83 fasy 23 24.1 69
13.37 31.17 fasy 25.75 26.3 80
46.12 33.6 fasy 43.25 32.6 119
14.51 24.97 piab 63.5 36.5 83
11.74 32.24 fasy 24.25 29.8 100
11.7 28.2 fasy 10 12.7 33
13.75 27.1 fasy 25.25 26 78
7.78 34.36 fasy 20.75 32.9 122
8.51 28.72 fasy 23.75 30.7 106
6.36 36.14 fasy 28.75 29.9 100
8.66 30.52 fasy 29.75 27.2 84
3.89 40.3 fasy 14 17.7 46
43.37 29.15 fasy 31.75 29.6 98
0.97 36.81 fasy 21.25 26.4 80
2.38 37.13 fasy 11.25 14.5 37
7.91 33.05 fasy 17.75 27.1 84
3.24 29.13 fasy 16.25 17.5 46
4.07 28.7 fasy 27.5 25.1 74
3.41 27.44 fasy 35.75 31.3 110
1.01 25.21 fasy 15 16.6 43
4.39 24.23 fasy 25.5 25.2 74
3.07 23.88 fasy 26 29.2 96
45.49 28.89 fasy 31.5 28.5 92
2.78 22.38 fasy 9.75 12.1 31
4.4 17.58 fasy 26.5 25.6 76
4.9 22.22 fasy 14.75 18.1 47
7.4 18.56 fasy 15 20.3 55
8.89 21.12 fasy 22.25 26.6 81
12.62 18.33 fasy 19.75 27.3 85
11.9 20.2 fasy 19.75 20 54
16.27 20.6 fasy 14.25 15.2 39
12.34 15.29 fasy 9.75 14.8 38
48.87 25.48 fasy 20.75 23.1 65
15.22 21.73 fasy 16.5 21.2 58
17.33 12.99 fasy 36.5 31.3 110
19.92 21.12 fasy 25.5 27.9 88
19.79 10.42 fasy 33.5 31.5 111
22.55 16.2 fasy 40.75 28.4 91
22.35 10.75 fasy 22.75 28 89
23.97 19.29 fasy 29 28.9 94
23.6 9.88 fasy 19.5 29 95
27.31 19.63 fasy 23 27.3 85
25.15 10.96 fasy 29.25 28.9 94
45.8 23.13 fasy 24.5 37.9 164
29.15 18.72 fasy 29.25 26.4 80
26.5 14.57 fasy 24.25 27.4 85
32.09 19.98 fasy 18.25 21.4 58
28.92 12.88 fasy 22.5 27.5 86
34.51 22.51 fasy 18.5 27.8 88
29.56 15.71 fasy 30.5 30.9 107
36.1 22.55 fasy 20.5 26 78
31.45 16.61 fasy 9.5 6.6 19
33.82 16.85 fasy 33.75 30.3 103
33.16 14.57 fasy 30.75 30.3 103
47.83 20.25 fasy 37.5 31.7 113
30.88 10.1 fasy 13 14.5 37
33.27 5.84 fasy 25 26.5 81
34.21 0.25 fasy 19.25 21.5 59
30.74 7.41 fasy 29.5 30.6 105
32.21 0.75 fasy 35.75 32.8 121
30.8 2.4 fasy 18.5 28.2 90
30.28 4.57 fasy 12.25 13.8 36
26.43 1.53 fasy 28.5 28.9 94
28.96 6.51 fasy 25.75 28.4 91
42.6 21.82 fasy 34 34.4 134
27.83 8.34 fasy 25.5 26.3 80
24.92 4.85 fasy 30 28.4 91
24.92 4.85 fasy 18.25 27.3 85
23.47 5.66 fasy 31.25 33.4 126
22.3 3.39 fasy 19.5 11.9 31
17.03 4.35 fasy 18.75 28.2 90
18.92 7.2 fasy 14 13.2 34
15.58 10.03 fasy 25.25 28.2 90
14.34 7.82 fasy 30.75 27.1 84
16.06 6.36 fasy 31 31.1 108
42.17 23.73 fasy 23 29.3 96
18.74 1.78 fasy 52.5 31.7 113
12.51 3.51 fasy 24.75 27.6 87
11.82 2.14 fasy 25 28.2 90
8.79 11.03 fasy 37.75 30.3 103
10.09 15.56 fasy 37.25 25.8 77
7.1 12.31 fasy 32.5 26.5 81
6.22 13.17 fasy 32.75 30.1 102
4.23 12.72 fasy 25.5 25.6 76
0.45 14.49 fasy 45.5 39.7 181
0.25 5.53 fasy 30.5 23.7 68
45.61 19.99 fasy 16.25 13.5 35
6.31 8.54 fasy 21.5 27.2 84
9.45 6.43 fasy 26.5 29 95
8.64 4.71 fasy 16.75 21.9 60
1.68 2.44 fasy 21 24.8 72
7.06 4.4 fasy 14.75 12.6 33
2.72 1.98 fasy 14 18.2 48
8.19 2.81 fasy 31 29.6 98
3.67 6.33 fasy 12.25 14.8 42
48.91 18.96 fasy 17 13.4 35
41.19 17.7 fasy 29.75 31 108
48.07 14.01 fasy 28.25 30 101
40.53 15.93 fasy 27 36 147
47.92 12.77 fasy 24.75 30 101
45.07 14.09 fasy 34.75 32 115
46.99 9.26 fasy 30.75 32.1 116
46.01 9.46 fasy 21.25 29.2 96
45.74 7.72 fasy 28.25 32.9 122
48.99 46.29 fasy 25.5 32.3 117
49.15 5.35 fasy 33 32 115
48.17 0.66 fasy 40.5 32.4 118
40.74 3.06 fasy 42.5 31.9 114
36.65 6.54 fasy 32 31.8 113
38.41 8.12 fasy 23.75 25.5 76
39.54 9.92 fasy 17.75 25.4 75
38.91 11.97 fasy 24.75 26.1 79
35.22 10.4 fasy 19.75 23.3 66
34.6 9.93 fasy 24.5 28.2 90
35.63 15.89 fasy 32 31.7 113
49.6 41.31 fasy 22.5 25 73
33.48 13.49 fasy 14 14.5 37
41.13 47.84 fasy 35.25 32.9 122
44.41 45.03 fasy 15.5 12.4 35
41.48 43.27 fasy 20.75 30.1 102
