x y species dbh height age
26.75 24.78 fasy 17.25 11.5 60
8.68 27.9 fasy 40.75 20.7 123
4.71 23.67 fasy 44.5 28.7 209
1.52 26.27 fasy 25.75 15.9 85
0.25 29.91 fasy 65 31.1 235
6.72 29.59 fasy 45.25 28 201
7.6 35.88 fasy 35.25 16.5 89
1.91 36.28 fasy 6.5 5.5 33
2.6 36.48 fasy 5.75 5.5 33
7.14 42.44 fasy 68.5 31 234
14.51 40.12 fasy 47 29 212
28.38 24.51 fasy 30.75 25.7 176
19.17 46.1 fasy 62.75 29 212
22.33 45.28 fasy 69.5 25.5 173
4.79 47.01 acps 14.5 12.5 124
8.26 48.63 acps 13.75 12.5 124
33.7 45.62 fasy 61.75 27 190
41.26 44.06 fasy 49.5 35 278
48.3 48.17 fasy 48.75 30 223
46.86 41.3 fasy 61 31 234
48.56 38 fasy 43.5 27 190
32.97 25.32 fasy 19.25 14.2 75
49.2 33.91 lade 49.5 34 187
38.16 40.62 fasy 59.25 25 168
37.35 29.22 pisy 45.5 31.5 187
31.27 29.47 lade 58 32.5 170
20.18 22.74 pisy 47.25 32 193
20.47 27.75 pisy 40.75 27 132
18.17 30.77 lade 80.5 33.5 181
8.48 20.6 lade 58.25 30.5 147
5.94 19.21 lade 76.25 31 152
0.97 11.49 fasy 47.5 24.5 163
36.73 24.23 fasy 49.25 38.2 313
13.13 1.99 frex 29.5 15.5 157
14.09 5.9 frex 23 12.5 124
14.37 10.46 fasy 42.25 16.5 89
12.92 14.98 fasy 47 16.5 89
16.27 19.37 frex 9 14 140
7.41 38.73 frex 9.25 15.5 157
15.88 6.69 pisy 54.5 31.5 187
19.21 10.84 soau 9 4 10
25.85 15.56 fasy 38.5 24.5 163
29.21 17.03 fasy 47.75 27 190
34.41 27.58 fasy 54 35.2 280
31.44 14.39 fasy 48.75 26 179
34.12 15.62 fasy 41.25 25.5 173
36.66 19.38 fasy 56 31 234
39.72 15.21 fasy 37.75 29 212
39.72 15.21 fasy 14.75 17.5 96
45.3 17.96 fasy 37.25 21 126
47.21 9.61 fasy 28.25 19 108
48.3 6.13 fasy 38.75 20 117
44.71 6.74 fasy 57.25 22 136
42.89 0.56 frex 17.5 15 151
44.59 0.5 frex 6 9 92
29.68 31.62 fasy 63 37.2 302
38.48 1.07 frex 6.5 7 76
36.66 1.36 frex 16.25 16 163
35.51 0.58 frex 6.5 7 76
33.64 0.86 frex 20.75 14 140
32.41 1.21 frex 15.25 16 163
30.27 1.39 frex 10.25 12 119
27.89 0.5 frex 17.25 17 175
26.23 0.25 frex 16 13.5 134
25.24 0.42 frex 15 22 235
25.24 0.42 frex 9.25 19 199
26.12 2.23 frex 9.75 8 84
26.12 2.23 frex 8.75 6.3 71
24.28 34.52 fasy 27.25 21.6 132
26.55 4.52 frex 24.25 20 211
24.4 9.71 frex 18.75 15 151
23.15 11.89 frex 13.25 17 175
25.13 12.1 frex 6 9.2 93
25.42 10.88 frex 10 13.8 137
