x y species dbh height age
24.28 48.64 piab 22.5 23.7 56
21.67 33.63 piab 32 25 60
27.42 33.68 piab 29 23 54
28.98 32.91 piab 34 24.5 59
28.23 31.46 piab 22.25 23.3 55
30.69 31.85 piab 23 21.2 49
32.12 32.11 piab 19.25 20.2 47
34.44 28.01 piab 27.5 24.7 59
35.86 28.16 piab 26.5 22.4 52
7.12 6.23 piab 22.75 24.3 64
36.3 29.65 piab 21.5 17.9 41
38.27 28.22 piab 26.75 22.2 52
39.43 29.32 piab 21.75 17.3 40
42.56 31.99 piab 16.75 11.6 29
45.2 33.34 piab 36.75 24 57
49.24 31.47 piab 22.5 22.7 53
47.53 28.45 piab 22.25 17.6 41
45.91 28.88 piab 33.25 25.9 63
45.16 26.9 piab 33 23.2 55
0.34 28.92 piab 25.75 23.1 60
43.73 30.2 piab 36.25 25.2 61
42.24 27.54 piab 22.25 20 46
42.96 25.29 piab 26.75 22.2 52
41.12 26.05 piab 16.25 15 36
40.28 24.92 piab 12.5 13.9 33
37.9 24.78 piab 27.75 22.7 53
34.66 24.98 piab 31.75 24.9 60
28.47 26.37 piab 26.25 19.7 46
28.86 27.83 piab 21.75 18.9 44
27.87 28.4 piab 30.25 21.8 51
27.14 30.48 piab 14.5 12.5 31
26.59 28.17 piab 27.5 22.2 52
26.25 27.21 piab 33 24.4 58
20.7 30.2 piab 32.75 24.2 58
16.44 30.97 piab 32 25.3 61
15.32 28.04 piab 23.25 21.6 50
15.31 26.95 piab 19.5 19.3 45
15.25 26.25 piab 22.25 18.3 42
18.75 12.91 piab 40.75 29.5 87
15.91 25.59 piab 17.5 18.2 42
12.2 28.03 piab 17.5 14.8 35
7.26 32.09 piab 25 23.1 54
6.11 31.75 piab 34 26 64
4.2 32.67 piab 23.25 19.8 46
2.56 33.85 piab 14 14.2 34
1.27 33.16 piab 22.25 21 49
8.35 27.51 piab 17.25 17 43
50 10.19 piab 19 21.2 54
0.27 28.21 piab 14.75 16.4 38
2.08 28.96 piab 18 18 42
1.58 30.34 piab 15 17.1 40
2.19 31.06 piab 12.75 16.9 39
3.39 30.68 piab 22 21.2 49
3.82 29.9 piab 15 17.5 41
5.63 29.1 piab 14 17 40
5.97 28.25 piab 14.75 17 40
21.5 25.49 piab 23 20.3 51
6.99 26.02 piab 18.75 19 44
7.96 24.87 piab 22 19 44
10.48 26.16 piab 29.25 20.2 47
11.46 22.85 piab 17.25 18.3 42
13.14 22.22 piab 14.25 17.4 40
