x y species dbh height age
25.58 9.65 piab 47 34.1 116
26.7 11.5 piab 40.25 27 75
32.35 13.63 piab 35 30.6 93
34.64 13.04 piab 37 29 84
38.03 14.81 piab 55 34.6 120
38.34 17.96 piab 32.5 28.9 84
38.36 20.73 piab 49.5 33.6 112
42.3 22.51 piab 39 30.1 90
45.63 23.33 piab 36.75 29.5 87
44.59 19.05 piab 37.75 30.3 91
39.92 46.26 piab 48.75 32.1 102
47.41 16.28 piab 37.25 30.8 94
44.64 15.13 piab 32 29.4 86
43.88 13.7 piab 57.75 33.8 114
49.54 14.44 piab 32.5 29.5 87
38.78 13.72 piab 41.5 30.2 90
49.12 8.62 piab 28.75 27.9 79
45.91 1.94 piab 39.75 31.6 99
43.41 0.25 piab 39 29.7 88
46.19 4.37 piab 49.25 34.8 121
45.42 6.36 piab 40 31.9 101
42.24 8.01 piab 22.75 24.9 66
34.26 10.78 piab 36.75 28.9 84
31.24 7.89 piab 31.25 27.5 77
22.72 4.03 piab 42.25 29.6 87
18.42 4.77 piab 43.25 31.4 98
15.1 4.69 piab 55 35.1 124
13.31 3.97 piab 31.25 25.2 67
6.55 4.39 piab 32.75 24.9 66
4.16 5.61 piab 37.75 28.6 82
2.54 3.21 piab 41.75 32.4 104
0.95 4.8 piab 38.75 30.5 92
38.5 7.26 piab 41.25 31.3 97
35.45 4.23 piab 33.5 30.1 90
48.93 41.81 piab 37.5 33.3 110
24.8 0.49 piab 35.5 30.1 90
22.1 0.51 piab 40.5 31.6 99
16.49 0.76 piab 54 35.7 129
0.23 17.67 piab 43 33 108
45.72 38.64 piab 46 30.8 94
39.22 39.09 piab 47.75 34.7 121
33.27 38.79 piab 46.25 33.5 112
31.68 41.46 piab 33.75 25.8 70
16.57 43.92 piab 43.75 35.5 127
30.33 45.03 piab 37 30.2 90
23.85 41.78 piab 26.5 27.9 79
19.36 38.79 piab 45.5 35.7 129
18.19 40.62 piab 47.5 34.3 117
16.08 41.48 piab 39.5 33 108
10.86 42.97 piab 36.25 31.5 98
9.02 44.39 piab 28.25 28.7 83
4.73 48.39 piab 48 34.3 117
2.14 44.19 piab 38.75 34.6 120
7.13 42.58 piab 49.75 36.3 134
9.21 37.7 piab 43.75 35.8 129
11.93 36.81 piab 37.25 30 89
15.28 36.49 piab 50.75 34.3 117
18.75 34.12 piab 34 33.3 110
21.46 35.64 piab 47.5 36.4 134
21.61 32.25 piab 32.75 28 79
24.92 35.15 piab 35.25 27 75
23.97 38.76 piab 30.75 30.2 90
27.34 40.7 piab 34.25 28.7 83
11.97 49.21 piab 43.75 32.9 107
31.41 37.64 piab 49.5 35.5 127
23.64 28.65 piab 38.25 27.9 79
21.04 30.12 piab 50.75 37.4 143
16.24 28.71 piab 57.75 35.3 125
12.55 30.1 piab 50.5 37 140
8.33 30.23 piab 51.5 36.6 136
7.33 33.85 piab 46.5 34.4 118
2.92 38.92 piab 42.5 36.8 138
1.25 37.31 piab 38 31.6 99
4.22 30.17 piab 59.5 36.2 133
6.34 27.55 piab 37.75 30.5 92
5.82 24.02 piab 43 24.7 65
10.91 21.23 piab 30.5 24.8 66
15.92 21.04 piab 51.5 32.9 107
18.6 19.76 piab 36.75 26.2 71
22.4 21.1 piab 43.75 34.4 118
27.74 22.43 piab 32 27.2 76
27.5 24.04 piab 39.75 31.3 97
28.17 28.24 piab 44 35.6 128
28.2 32.54 piab 32.75 28.9 84
31.31 34.99 piab 38 30.5 92
36.58 35.26 piab 38.5 29.7 88
39.53 36.16 piab 31.5 27.6 77
41.73 32.03 piab 28.75 22.9 59
23.77 46.87 piab 48.75 35.6 128
48.5 33.68 piab 56.25 36 131
49.69 25.54 piab 35.5 26.3 72
47.21 26.53 piab 51.25 31.6 99
41.17 26.42 piab 28.25 26.9 74
38.63 25.26 piab 52.25 36.2 133
37.1 28.77 piab 33.5 29.9 89
33.92 29.9 piab 43.25 33.6 112
30.24 27.56 piab 32.5 31.5 98
33.85 26.27 piab 49.5 37.1 141
25.79 48.6 piab 33.5 37.5 144
33.08 20.11 piab 61 39.5 162
27.84 20.21 piab 32.25 27.6 77
28.24 17.58 piab 33.5 23.5 61
24.82 16.37 piab 41.75 32.3 103
19.96 15.7 piab 44 31.3 97
17.5 13.52 piab 43.75 27.6 77
9.73 18.19 piab 40.75 31.6 99
9.17 16.14 piab 50.75 32.7 106
0.81 18.98 piab 35.5 27.9 79
32.97 48.67 piab 37.75 32 101
0.25 10.89 piab 57.5 36.1 132
2.42 14.08 piab 43.75 30.6 93
3.1 9.06 piab 25 27.4 76
7.48 9.79 piab 53.5 36.3 134
14.78 8.68 piab 43 31 95
19.59 6.96 piab 30.25 26.8 74
22.7 9.27 piab 29.25 29.3 86
21.81 11.16 piab 37 29.9 89
75.58 9.65 piab 47 34.1 116
76.7 11.5 piab 40.25 27 75
82.35 13.63 piab 35 30.6 93
84.64 13.04 piab 37 29 84
88.03 14.81 piab 55 34.6 120
88.34 17.96 piab 32.5 28.9 84
88.36 20.73 piab 49.5 33.6 112
92.3 22.51 piab 39 30.1 90
95.63 23.33 piab 36.75 29.5 87
94.59 19.05 piab 37.75 30.3 91
89.92 46.26 piab 48.75 32.1 102
97.41 16.28 piab 37.25 30.8 94
94.64 15.13 piab 32 29.4 86
93.88 13.7 piab 57.75 33.8 114
99.54 14.44 piab 32.5 29.5 87
88.78 13.72 piab 41.5 30.2 90
99.12 8.62 piab 28.75 27.9 79
95.91 1.94 piab 39.75 31.6 99
93.41 0.25 piab 39 29.7 88
96.19 4.37 piab 49.25 34.8 121
95.42 6.36 piab 40 31.9 101
92.24 8.01 piab 22.75 24.9 66
84.26 10.78 piab 36.75 28.9 84
81.24 7.89 piab 31.25 27.5 77
72.72 4.03 piab 42.25 29.6 87
68.42 4.77 piab 43.25 31.4 98
65.1 4.69 piab 55 35.1 124
63.31 3.97 piab 31.25 25.2 67
56.55 4.39 piab 32.75 24.9 66
54.16 5.61 piab 37.75 28.6 82
52.54 3.21 piab 41.75 32.4 104
50.95 4.8 piab 38.75 30.5 92
88.5 7.26 piab 41.25 31.3 97
85.45 4.23 piab 33.5 30.1 90
98.93 41.81 piab 37.5 33.3 110
74.8 0.49 piab 35.5 30.1 90
72.1 0.51 piab 40.5 31.6 99
66.49 0.76 piab 54 35.7 129
50.23 17.67 piab 43 33 108
95.72 38.64 piab 46 30.8 94
89.22 39.09 piab 47.75 34.7 121
83.27 38.79 piab 46.25 33.5 112
81.68 41.46 piab 33.75 25.8 70
66.57 43.92 piab 43.75 35.5 127
80.33 45.03 piab 37 30.2 90
73.85 41.78 piab 26.5 27.9 79
69.36 38.79 piab 45.5 35.7 129
68.19 40.62 piab 47.5 34.3 117
66.08 41.48 piab 39.5 33 108
60.86 42.97 piab 36.25 31.5 98
59.02 44.39 piab 28.25 28.7 83
54.73 48.39 piab 48 34.3 117
52.14 44.19 piab 38.75 34.6 120
57.13 42.58 piab 49.75 36.3 134
59.21 37.7 piab 43.75 35.8 129
61.93 36.81 piab 37.25 30 89
65.28 36.49 piab 50.75 34.3 117
68.75 34.12 piab 34 33.3 110
71.46 35.64 piab 47.5 36.4 134
71.61 32.25 piab 32.75 28 79
74.92 35.15 piab 35.25 27 75
73.97 38.76 piab 30.75 30.2 90
77.34 40.7 piab 34.25 28.7 83
61.97 49.21 piab 43.75 32.9 107
81.41 37.64 piab 49.5 35.5 127
73.64 28.65 piab 38.25 27.9 79
71.04 30.12 piab 50.75 37.4 143
66.24 28.71 piab 57.75 35.3 125
62.55 30.1 piab 50.5 37 140
58.33 30.23 piab 51.5 36.6 136
57.33 33.85 piab 46.5 34.4 118
52.92 38.92 piab 42.5 36.8 138
51.25 37.31 piab 38 31.6 99
54.22 30.17 piab 59.5 36.2 133
56.34 27.55 piab 37.75 30.5 92
55.82 24.02 piab 43 24.7 65
60.91 21.23 piab 30.5 24.8 66
65.92 21.04 piab 51.5 32.9 107
68.6 19.76 piab 36.75 26.2 71
72.4 21.1 piab 43.75 34.4 118
77.74 22.43 piab 32 27.2 76
