x y species dbh height age
9.21 48.42 pisy 51 30.1 170
12.83 35.13 cabe 7 12.1 120
12.83 35.13 cabe 8.25 11.6 115
10.28 35.83 cabe 7.25 11.1 110
7.05 32.26 piab 14.75 12.9 62
7.48 37.26 piab 13.25 13.1 63
7.37 33.79 pini 46.75 28.6 126
5.16 36.72 piab 12.5 10.6 53
2.31 34.17 cabe 22.5 15.4 156
2.98 37.28 pisy 46 24.9 110
5.32 29.17 pisy 30.75 20.9 78
4.36 29.97 piab 33.75 24.9 143
7.57 47.17 cabe 10 9.4 95
8.47 28.49 cabe 7.5 8.6 88
9.96 30.6 pisy 33.75 18.4 63
11.14 24.85 pisy 45.5 26.5 126
10.87 29.72 cabe 9 11.1 110
12.73 30.29 piab 18 14.4 68
12.35 22.9 piab 30.5 22.3 119
15.06 30.79 pisy 41.75 21.7 83
16.1 24.79 piab 15.25 11.9 58
18.85 29.23 cabe 10.5 11.2 111
18.88 23.51 cabe 6 10.6 105
0.62 48.85 cabe 9.25 8 84
22.88 27.71 cabe 9 10.8 107
20.5 24.96 piab 15 12.7 61
23.86 28.73 bepe 8.25 13.6 92
23.37 26.27 cabe 8.25 10.1 101
24.34 27.48 cabe 7.25 11.5 114
26.83 26.69 cabe 8.75 12.8 127
25.65 29.41 cabe 11.25 12.1 120
25.28 29.42 cabe 9.5 11.1 110
27.26 26.67 cabe 12 12.5 124
34.49 29.75 cabe 6 9.5 96
0.57 45.34 qupe 29.25 15.3 54
34.21 27.64 cabe 9.75 12.2 121
38.36 28.57 cabe 9.75 10.7 106
38.37 24.06 qupe 43.75 25.7 149
40.63 24.92 cabe 8.25 10.9 108
41.21 23.09 cabe 7 10.6 105
44.34 25.09 piab 20 16.5 79
42.32 23.58 cabe 6 10.9 108
46.38 24.46 cabe 8.25 10.8 107
43 23.98 pisy 47 20 72
46.97 20.09 cabe 8.5 14.5 145
2.31 45 qupe 17.5 10.3 36
41.45 21.48 cabe 6.25 11 109
47.95 19.37 cabe 7.25 10.5 105
41.21 20.96 cabe 6.5 10.5 105
49.04 17.08 pisy 46.5 34.3 222
42.06 20.66 pisy 33.25 25.9 120
48.23 17.39 cabe 6 10.9 108
47.43 18.03 cabe 8 11.1 110
42.91 20.02 cabe 6.5 10.6 105
45.52 19.15 cabe 6.5 10.8 107
44.81 18.27 cabe 11.25 15.3 154
0.88 40.16 cabe 18.75 12.4 123
46.15 15.97 cabe 10.5 12 119
46.42 15.82 cabe 10.25 11.5 114
48.49 15.34 cabe 8 11.8 117
48.59 14.74 cabe 8 10.5 105
40.02 14.94 pisy 33 24.7 108
36.9 13.64 pisy 45 37.2 258
37.9 16.43 cabe 9.5 11.7 116
49.09 11.45 cabe 6.25 10 100
49.5 11.63 cabe 6.25 12.6 125
50 9.93 cabe 12 12.6 125
1.06 39.75 cabe 17.25 15.2 153
14.98 28.5 cabe 7.75 12.7 126
12.33 0 cabe 9.75 14 140
32.39 33.95 cabe 8.75 11.2 111
46.84 10.84 cabe 6.75 11.2 111
49.84 8 cabe 7.75 11.1 110
43.42 10.21 cabe 9.75 10.6 105
44.09 9.69 cabe 9 13 129
44.57 7.81 cabe 9.5 13.8 137
43.05 10.08 cabe 6.25 11 109
1.1 41.26 cabe 7.75 8.2 85
43.37 8.97 cabe 8 12.6 125
42.23 8.11 cabe 11 12.5 124
39 10.66 piab 22.5 14.9 71
32.7 12.79 pisy 40 24.8 109
30.96 15.63 piab 11.75 8.9 46
32.63 16.94 cabe 7.75 10.3 103
31.42 19.5 piab 64 38.9 292
29.79 13.46 cabe 5.75 10 100
29.04 18.73 cabe 15.5 14.1 141
28.7 15.56 cabe 6.75 9.3 94
4.53 40.42 piab 18.25 17.3 83
25.93 19.45 cabe 15 12.3 122
23.68 20.26 cabe 11.5 12.8 127
23.68 20.26 cabe 5.5 8.3 86
23.68 20.26 cabe 6.5 7.2 77
23.88 17.88 cabe 17 13.8 137
23.3 19.16 cabe 7.5 13.6 135
22.43 19.54 cabe 10 14.3 143
21.19 16.58 cabe 9.75 12.6 125
20.97 16.37 cabe 7.25 11.3 112
23.09 22.2 cabe 8 12 119
20.13 19.63 cabe 7 12 119
23.28 21.26 cabe 6.25 5.9 68
6.2 44.02 piab 18 13.2 63
20.59 20.27 cabe 6.25 10.5 105
22.69 22.51 cabe 12.25 12.2 121
19.66 20.4 pisy 34.25 24.3 104
19.99 20.99 cabe 9.75 12.5 124
16.96 17.92 piab 17 13.5 64
13.9 18.74 piab 14 10.4 52
8.19 21.67 pisy 43.5 28.8 153
6.93 21.74 piab 13.5 16 76
5.13 17.87 piab 17.75 16.1 77
8.33 42.86 cabe 9.25 11 109
3.79 20.7 pisy 34.25 23.6 98
1.89 18.34 piab 29 23.7 131
3.19 23.81 piab 17 16.3 78
0.25 23.79 cabe 24.5 16.9 173
0.79 22.8 pisy 47 27.6 139
1.64 15.2 pisy 35.5 25.2 113
5.17 12.66 piab 19.75 18.2 89
10.54 41.84 pisy 52.5 21.9 84
5.49 13.13 pisy 39.5 28.5 150
4.82 10.83 piab 19.5 15.5 74
6.02 11.33 pisy 32 30.7 177
8.83 15.6 piab 28.5 21.8 114
10.08 15.29 piab 11 13.7 65
8.66 9.25 pisy 42 30.5 175
12.77 13.15 pisy 47.25 32 193
10.03 10.31 cabe 14.25 11.5 114
15.97 14.75 piab 19.25 17 82
15.41 10.94 piab 23 17.3 83
11.85 43.4 qupe 41.5 25.4 144
18.91 13.15 pisy 41.75 26.8 130
21.65 10.43 piab 50.25 35.1 251
21.25 8.38 piab 21 13.1 63
23.95 13.09 piab 58.5 33.8 237
25.79 10 piab 20 16.3 78
30.17 9.51 cabe 14 10.4 104
31.47 8.87 cabe 7.5 10.8 107
26.73 6.28 cabe 7 8.3 86
33.5 6.95 cabe 9.5 11.6 115
32.97 3.29 cabe 5.25 9.1 92
14.95 39.99 cabe 10 13.7 136
34.95 7.02 cabe 7 10.2 102
33.86 2.91 cabe 7 10.9 108
33.07 4.81 pisy 35.25 20.9 78
35.57 8.85 cabe 5.5 10.8 107
36.81 6.21 cabe 6.25 10.3 103
35.71 3.53 cabe 6.25 8.9 91
38.06 5.43 cabe 6 8.9 91
35.72 3.2 cabe 9.25 11.5 114
40.64 7.8 piab 14 13.3 63
36.34 3.27 cabe 9.75 10.1 101
15.51 39.47 ulgl 10.5 12.7 126
42.05 4.57 cabe 9.5 11.4 113
38.98 3.6 cabe 6.75 13.2 131
43.97 4.57 cabe 8.25 8.9 91
39.5 4.05 cabe 5.75 11.7 116
41.99 2.9 cabe 12 11.7 116
41.99 2.9 cabe 9 9.4 95
45.02 6.12 cabe 10.5 13.4 133
44.4 3.63 cabe 8.25 6.9 75
46.98 3.01 cabe 7.75 10.3 103
47.42 2.89 cabe 7.5 9.9 99
15.56 40.88 cabe 8.5 11.5 114
47.4 3.11 cabe 8.25 10.3 103
40.58 2.32 cabe 6.5 9.8 98
39.2 2.03 cabe 10.5 13.6 135
36.3 2.63 cabe 8.25 13 129
34.15 2.26 cabe 7.75 9.8 98
32.42 2.03 pisy 38.25 21.2 80
26.81 4.09 piab 46.5 36.5 266
27.27 2.04 cabe 7.5 10.1 101
23.17 5.54 pisy 31 16.6 55
15.73 46.2 cabe 6 8.4 87
23.4 2.03 lade 53.75 23.4 116
19.53 2.59 cabe 25 16.2 165
14.19 2.34 qupe 51.25 28.4 189
14.62 2.09 cabe 7.25 6.1 69
11.4 1.17 cabe 6.25 9 92
15.38 5.51 piab 27 25.2 146
