x y species dbh height age
4.69 40.72 fasy 45 31.1 235
2.26 20.07 fasy 8 16.6 90
23.26 19.43 fasy 77 31.9 244
20.62 25.31 fasy 75 37.8 309
13.92 8.82 fasy 10.5 11.7 61
13.47 6.59 fasy 8 9.8 52
5.39 9.91 fasy 8 15.2 81
13.32 16.02 fasy 96.5 36.9 299
13.93 4.55 fasy 6.5 10.1 53
10.22 7.56 fasy 8.75 10.7 56
20.4 29.24 fasy 7.25 9.3 50
3.93 19.77 fasy 8.75 12.8 67
0.25 37.63 fasy 35 32.1 246
31.56 1.88 fasy 7.75 11.2 59
30.85 0.25 fasy 8.5 11.5 60
48.9 3.37 fasy 6 9.8 52
43.72 22.48 fasy 7.75 8.4 46
0.67 25.88 fasy 7.75 11.1 58
1.77 23.12 fasy 13.5 16.1 87
6.88 26.87 fasy 9.5 12.3 64
5.75 29.92 fasy 7 9 48
8.4 26.75 fasy 7.25 9.3 50
3.99 25.37 fasy 6.65 11.5 60
8.42 32.61 fasy 8.75 11.1 58
2.94 43.76 fasy 37.25 33.9 266
16.76 32.56 fasy 10.5 10 53
10.09 30.07 fasy 9.25 13.4 70
7.18 30.18 fasy 5.75 10 53
25.32 43.05 fasy 7.75 11.5 60
24.88 41.02 fasy 6.75 11.1 58
22.16 42.05 fasy 11.25 14.1 74
21.73 38.9 fasy 6.5 12.3 64
21.73 38.9 fasy 9.75 11.4 60
6.32 45.67 fasy 33.25 17 93
26.73 45.85 fasy 6 9.4 50
46.63 47.95 fasy 8.75 11.3 59
44.71 48.67 fasy 8 11.6 61
44.63 48.88 fasy 5.75 9.5 50
44.43 49.28 fasy 11.5 12.7 66
21.5 41.32 fasy 9.5 12.1 63
49.39 46.8 fasy 5.75 6.6 38
40.73 45.33 fasy 7.5 9.4 50
39.96 46.79 fasy 7 9.6 51
4.5 48.68 fasy 17.75 21.5 131
26.3 40.13 fasy 6.25 9.1 49
49.46 35.24 fasy 6.25 8.1 44
42.72 44.63 fasy 7 6.9 39
42.72 44.63 fasy 6.5 6.3 37
42.88 45.05 fasy 8.75 11.2 59
39.65 48.2 fasy 7 12.4 65
22.24 34.81 fasy 11.25 13.8 72
41.88 40.52 fasy 6 7.4 41
32.54 45.93 fasy 52.5 32.8 254
