x y species dbh height age
23.78 47.69 fasy 13.75 13 79
23.38 22.62 fasy 9.25 7.9 50
21.93 24.2 fasy 8 7.5 48
21.09 29.58 fasy 49.25 27.6 222
19.61 25.38 fasy 8 6.9 45
16.16 22.14 fasy 6.75 8.7 54
8.16 22.13 fasy 17.25 16.3 103
0.25 25.92 fasy 9 8.3 52
2.65 25.63 fasy 7.75 8.8 55
21.37 44.55 acps 35.25 22.1 101
3.33 24.61 fasy 13.5 14.8 91
3.95 18.91 fasy 77 38.7 347
0.81 13.33 fasy 5.25 6.9 45
6.97 10.84 fasy 106 35 305
8.64 11.35 fasy 9.75 7.1 46
10.8 16.22 fasy 35.25 19.6 133
13.82 15.11 fasy 7.25 8.9 55
13.48 13.17 fasy 13.75 11.7 71
39.77 50 fasy 10.5 15.1 152
13.85 12.55 fasy 11.5 14.1 86
17.13 12.28 fasy 10.5 14.3 88
17.99 17.96 fasy 14.25 19.9 136
19.82 19.61 abal 45.5 19 66
18.27 20.88 fasy 7.25 12 73
20.71 14.97 fasy 6 7.2 47
22.63 14.66 fasy 20.75 20.1 138
29.16 20.55 fasy 14 23.7 178
27.63 10.98 fasy 9.25 8.2 52
29.8 11.62 fasy 23.25 23.5 175
27.93 45.97 fasy 8.75 14.3 88
35.7 19.42 fasy 8 16.5 104
36.61 16.93 fasy 7.25 14.7 90
39.39 20.05 fasy 93 36.5 322
38.21 18.09 fasy 5.5 13 79
39.16 17.44 fasy 6.25 10.6 64
41.38 20.25 fasy 9.25 14.3 88
43.67 20.67 fasy 16 22.4 163
40.18 16.1 fasy 6.5 8.6 54
44.28 18.14 fasy 17.75 24.2 183
45.3 14.24 fasy 9.75 10.3 63
47.41 14.91 fasy 10.75 14.4 88
46.6 12.81 fasy 6 12.3 74
49.81 17.31 fasy 12.5 23.3 173
44.01 10.97 fasy 43.75 30.3 252
17.67 20.4 fasy 16 27.1 296
48.88 11.51 fasy 12 20.3 140
48.57 10.78 fasy 23 26.5 209
31.48 45.34 fasy 11.5 18.9 126
48.51 8.43 fasy 19 31.3 263
48.93 6.94 fasy 15.75 24.1 182
45.35 8.93 abal 113 52.3 332
46.89 6.66 fasy 7.75 9.5 58
45.51 5.99 fasy 13 21.4 152
45.16 3.04 fasy 20.25 20.2 139
38.63 11.03 fasy 9.75 7.9 50
37.3 9.55 fasy 8.5 11.6 70
35.28 12.95 fasy 8.5 12 73
35.68 46.63 fasy 11 6.9 45
37.9 6.79 fasy 68.5 30.1 250
42.24 4.29 fasy 6.75 10 61
40.89 4.85 fasy 15.25 22.5 164
40.51 1.47 fasy 13.5 21.8 156
38.26 2.53 fasy 6 9.7 60
36.38 4.2 fasy 71.75 17.3 111
31.11 4.76 fasy 13.75 16.8 107
29.54 6.3 fasy 14 19.6 133
29.02 6.98 fasy 6.75 8.2 52
2.72 4.39 fasy 46.5 23.4 174
7.01 2.56 fasy 8.5 11.1 67
9.89 5.75 fasy 31.5 22 159
15.17 5.28 fasy 10.25 10.7 65
21.67 5 fasy 50.75 28.3 229
23.89 3.22 fasy 28.75 29 237
23.87 0.25 fasy 5.5 4.7 35
28.16 1.25 fasy 10.75 12.5 76
30.32 3.77 fasy 6.5 10.3 63
42.75 47.63 fasy 5.5 10.5 64
40.53 34.36 fasy 9 7.7 49
41.38 46.76 fasy 13.25 15.4 96
46.85 49.93 fasy 12 15 93
45.14 44.92 fasy 7.75 12.9 78
46.05 43.97 fasy 13.75 16.9 108
48.79 45.33 fasy 10.25 11.3 68
44.01 41.03 abal 120 47.4 287
42.43 43.7 fasy 8 10.1 62
41.81 36.81 fasy 30 22.8 168
40.43 38.95 fasy 7.5 9.1 56
4.01 48.94 fasy 9.25 9 56
31.24 43.8 fasy 18.75 23.5 175
31.23 43.1 fasy 12.5 14.8 91
30.67 38.29 fasy 10 14.4 88
28.24 41.83 fasy 23.75 23.7 178
25.79 43.65 fasy 11 16.4 103
25.62 40.84 fasy 13 18.2 119
25.28 39.17 fasy 9.75 10.1 62
16.87 42.16 fasy 9.75 13.8 84
4.78 47.53 fasy 7.5 8.8 55
