x y species dbh height age
35.52 9.24 quro 28.5 25.1 78
28.1 14.78 quro 50.75 29.4 117
34.3 14.32 quro 32.5 24.2 72
36.35 11.72 quro 28.25 26.6 89
39.72 11.94 quro 23.25 25.4 80
42.97 11.94 quro 37 27.5 98
44.86 15.77 quro 30.75 29.1 114
46.76 14.17 quro 27.5 26.4 88
48.05 15.97 quro 31.75 27.5 98
49.4 10.38 quro 41.25 26.8 91
48.01 9.82 quro 24.25 29.1 114
45.97 5.81 quro 23.5 29.4 117
38.28 5.75 quro 28.5 26.2 86
39.36 1.33 quro 31.25 28.2 104
35.66 3.57 quro 32.75 25.5 81
34.57 1.09 quro 22 27.4 97
30.37 5.8 quro 29 32.5 156
45.43 1.79 quro 28.25 30.5 130
27.73 3.69 quro 34.75 29.1 114
26.29 3.48 quro 24.25 29.3 116
23.98 0.25 quro 32 28.1 103
21.52 3.97 quro 29.5 27.6 99
18.56 2.78 quro 27.25 26 85
14.14 1.52 quro 28.5 28.5 108
45.67 47.97 tico 7.5 6.8 52
45.61 48 tico 6.25 6.5 51
45.43 47.75 tico 6.25 5.3 44
44.45 47.54 quro 36.5 24.2 72
42.03 45.41 quro 29.25 28.3 105
5.16 46.98 quro 40.25 29.4 117
39.11 43.42 quro 33.25 27.8 100
31.62 43.42 quro 36.25 30.2 127
31.07 45.46 quro 26.75 24.6 74
28.49 43.66 quro 36.75 29.7 121
25.96 43.85 quro 44.75 30.5 130
18.85 43.98 quro 38.5 31.5 143
16.51 41.23 quro 29 27.9 101
10.2 41.33 quro 44.75 28.4 106
5.79 39.23 piab 20.25 14.1 117
0.41 30.54 quro 32.75 27 93
2.93 27.74 quro 29.5 26.2 86
8.79 28.5 quro 37.75 25.7 82
11.2 31.86 quro 37.75 25.6 81
11.48 37.18 tico 12 10 71
15.12 33.67 quro 24 22.4 61
18.66 33.07 quro 20.25 21.4 56
21.85 38.56 quro 33.25 30 124
22.58 33.39 piab 16.5 11.3 95
23.52 34.51 quro 26.5 23.9 70
25.41 32.43 quro 30 21.3 56
30.68 34.56 quro 36 27.4 97
35.07 35.27 quro 31.25 27.2 95
36.78 35.05 quro 27 24.3 72
39.68 35.56 quro 31.75 25.2 78
41.55 34.25 quro 37.5 30 124
41.91 40.37 quro 20.5 22 59
45.21 39.26 quro 47.5 26.3 87
45.11 35.75 tico 23 19.3 152
12.13 48.32 quro 34.75 28.6 109
45.58 35.79 tico 5.25 4.3 38
45.5 35.29 tico 6.75 4.9 42
44.61 35.14 quro 30.75 27.3 96
48.93 30.27 quro 32 28.4 106
48.16 29.34 tico 7.5 6.1 49
46.39 28.1 quro 34 26.1 85
46.87 26.32 quro 24 30.8 134
46.87 25.6 tico 10.25 9.9 71
19.34 46.09 quro 30 26.9 92
46.79 21.78 quro 26.75 26.2 86
39.55 20.44 quro 48.25 28.3 105
39.18 26.09 quro 21.5 21.5 57
36.19 25.28 quro 30.75 27.3 96
35.13 29.43 quro 31.25 28.8 111
31.78 29.58 quro 27.75 30.5 130
25.81 28.8 quro 51.25 30.9 135
19.25 28.02 quro 35.75 28.7 110
16.19 29.39 quro 22.75 22.7 63
11.9 22.73 quro 41.5 28.2 104
22.77 48.93 quro 27.25 24.2 72
2.09 24.58 quro 23 22.4 61
1.95 20.98 quro 27.75 22.8 63
3.54 19.49 quro 37.25 28.2 104
4.63 21 quro 46.75 27.9 101
16.06 18.15 quro 29.75 25.2 78
15.74 19.47 quro 26.25 25.9 84
18.9 23.14 quro 31 25.8 83
21.53 21.55 quro 26 25 77
20.66 18.05 quro 37.5 28.6 109
27.34 23.64 quro 26 26.7 90
28.41 18.79 quro 28.75 25.7 82
1.37 14.37 tico 11.5 12.6 89
0.63 7.67 quro 37.5 25.5 81
0.25 4.87 piab 10.5 7.8 72
