x y species dbh height age
30.24 14.21 piab 38.25 30.5 66
26.02 34.17 piab 28 27.5 57
24.6 34.61 piab 23.5 27.9 58
23.16 34.77 piab 29 28.8 61
21.52 38.92 piab 27 28.8 61
17.21 34.97 piab 29.75 27.9 58
11.56 33.14 piab 25.75 27.4 57
11.92 37.06 piab 28.75 28.6 60
10.12 36.56 piab 35.75 27 56
8.07 35.69 piab 29.5 25.9 53
4.85 34.51 piab 33.5 27.6 57
17.89 9.54 piab 21.5 24.1 48
8.28 32.35 piab 25.75 26 53
6.15 32.24 piab 22 24.2 48
3.64 27.64 piab 33.25 27.8 58
6.12 26.51 piab 29.25 26.1 53
6.84 27.91 piab 25.75 26.8 55
8.45 30.01 piab 21.25 24.3 49
10.03 29.68 piab 26.75 27.6 57
13.24 29.58 piab 27.5 26.3 54
37.63 34.83 piab 24.25 24 48
14.92 31.48 piab 28.5 27.6 57
27.61 27.6 piab 30.75 26.9 55
48.38 30.89 piab 31.75 29.1 62
45.56 31.15 piab 28.25 26.9 55
44.54 30.58 piab 31 29 62
41.54 33.04 piab 26.5 28.1 59
40.97 31.37 piab 23 25.9 53
39.47 31.81 piab 24 24.9 50
34.02 30 piab 22.25 26 53
32.8 32.87 piab 18.25 21.6 43
30.08 32.46 piab 29.25 29.5 63
27.6 31.69 piab 28.25 25.7 52
29.76 27.9 piab 23.5 24 48
32.4 30.09 piab 31 28.9 61
29.37 26.18 piab 25.5 27.6 57
28.25 25.44 piab 22.5 26.1 53
33.38 25.22 piab 22.75 28.4 60
33.06 28.36 piab 25.5 27.5 57
36.28 25.96 piab 31 25.9 53
40.74 27.37 piab 22 27.3 56
41.24 28.15 piab 27.75 27.5 57
41.92 25.4 piab 34 27 56
45.36 27.63 piab 22 22.5 45
46.33 43.36 piab 24.75 25.1 51
47.01 27.27 piab 25.75 26.6 54
38.81 20.96 piab 25.75 23 46
34.47 22.28 piab 32.5 26.6 54
30.69 21.48 piab 32 28.6 60
28.26 22.23 piab 32.25 28 58
26.56 20.03 piab 30 26.8 55
29.92 18.79 piab 33.5 28.1 59
29.32 16.55 piab 28 27.8 58
43.56 42.83 piab 22.75 23.8 47
34.18 14.58 piab 28.5 27 56
33.53 16.88 piab 33 27.6 57
38.02 19.05 piab 40.25 29.9 64
38.06 16.79 piab 26 27.5 57
39.6 13.96 piab 37.5 33 76
40.83 10.98 piab 32.75 29.9 64
35.22 9.16 piab 39.75 30 65
31.68 11.45 piab 35.25 30.8 68
