x y species dbh height age
34.64 9.28 fasy 42.75 31.8 148
35.18 2.16 fasy 61.75 34 169
14.24 16.73 fasy 50.25 33.6 165
14.7 14.06 fasy 48.5 34.2 171
19.06 1.78 fasy 65 33.8 167
19.84 10.77 fasy 40.5 26.3 103
25.44 38.21 fasy 58.5 27.5 112
10.28 41.64 fasy 53.75 30.6 137
6.68 42.04 fasy 58 34.2 171
1.77 39.96 fasy 70.25 32 150
15.65 26.32 fasy 62.5 33.6 165
29.69 27.4 fasy 67.25 35.3 182
36.13 13.88 fasy 64 33.3 163
42.26 10.65 fasy 67.5 31.9 149
47.96 5.02 fasy 21.5 18.5 61
27.95 35.95 fasy 48.25 32.5 155
13.84 30.92 fasy 55.5 32.9 159
10.39 32.63 fasy 73.75 33.2 162
0.8 17.88 fasy 70.75 38.6 213
7.37 13.75 piab 72.5 42.4 169
4.08 0.25 fasy 64.5 35.6 184
14.21 5.4 fasy 45.25 29.5 128
0.25 8.46 fasy 39.5 30.2 134
32.53 35.3 fasy 69.5 35.4 182
33 43.46 fasy 43.5 31.7 147
47.56 35.48 fasy 62.5 33 160
42.74 28.92 fasy 38.5 32.1 151
45.94 25.04 fasy 65.75 37.6 203
84.64 9.28 fasy 42.75 31.8 148
85.18 2.16 fasy 61.75 34 169
64.24 16.73 fasy 50.25 33.6 165
64.7 14.06 fasy 48.5 34.2 171
69.06 1.78 fasy 65 33.8 167
69.84 10.77 fasy 40.5 26.3 103
75.44 38.21 fasy 58.5 27.5 112
60.28 41.64 fasy 53.75 30.6 137
56.68 42.04 fasy 58 34.2 171
51.77 39.96 fasy 70.25 32 150
65.65 26.32 fasy 62.5 33.6 165
79.69 27.4 fasy 67.25 35.3 182
86.13 13.88 fasy 64 33.3 163
92.26 10.65 fasy 67.5 31.9 149
97.96 5.02 fasy 21.5 18.5 61
77.95 35.95 fasy 48.25 32.5 155
63.84 30.92 fasy 55.5 32.9 159
60.39 32.63 fasy 73.75 33.2 162
50.8 17.88 fasy 70.75 38.6 213
57.37 13.75 piab 72.5 42.4 169
54.08 0.25 fasy 64.5 35.6 184
64.21 5.4 fasy 45.25 29.5 128
50.25 8.46 fasy 39.5 30.2 134
82.53 35.3 fasy 69.5 35.4 182
83 43.46 fasy 43.5 31.7 147
97.56 35.48 fasy 62.5 33 160
92.74 28.92 fasy 38.5 32.1 151
95.94 25.04 fasy 65.75 37.6 203
34.64 59.28 fasy 42.75 31.8 148
35.18 52.16 fasy 61.75 34 169
14.24 66.73 fasy 50.25 33.6 165
14.7 64.06 fasy 48.5 34.2 171
19.06 51.78 fasy 65 33.8 167
19.84 60.77 fasy 40.5 26.3 103
25.44 88.21 fasy 58.5 27.5 112
10.28 91.64 fasy 53.75 30.6 137
6.68 92.04 fasy 58 34.2 171
1.77 89.96 fasy 70.25 32 150
15.65 76.32 fasy 62.5 33.6 165
29.69 77.4 fasy 67.25 35.3 182
36.13 63.88 fasy 64 33.3 163
42.26 60.65 fasy 67.5 31.9 149
47.96 55.02 fasy 21.5 18.5 61
27.95 85.95 fasy 48.25 32.5 155
13.84 80.92 fasy 55.5 32.9 159
10.39 82.63 fasy 73.75 33.2 162
0.8 67.88 fasy 70.75 38.6 213
7.37 63.75 piab 72.5 42.4 169
4.08 50.25 fasy 64.5 35.6 184
14.21 55.4 fasy 45.25 29.5 128
0.25 58.46 fasy 39.5 30.2 134
32.53 85.3 fasy 69.5 35.4 182
33 93.46 fasy 43.5 31.7 147
47.56 85.48 fasy 62.5 33 160
42.74 78.92 fasy 38.5 32.1 151
45.94 75.04 fasy 65.75 37.6 203
84.64 59.28 fasy 42.75 31.8 148
85.18 52.16 fasy 61.75 34 169
64.24 66.73 fasy 50.25 33.6 165
64.7 64.06 fasy 48.5 34.2 171
69.06 51.78 fasy 65 33.8 167
69.84 60.77 fasy 40.5 26.3 103
75.44 88.21 fasy 58.5 27.5 112
60.28 91.64 fasy 53.75 30.6 137
56.68 92.04 fasy 58 34.2 171
51.77 89.96 fasy 70.25 32 150
65.65 76.32 fasy 62.5 33.6 165
79.69 77.4 fasy 67.25 35.3 182
86.13 63.88 fasy 64 33.3 163
92.26 60.65 fasy 67.5 31.9 149
97.96 55.02 fasy 21.5 18.5 61
77.95 85.95 fasy 48.25 32.5 155
63.84 80.92 fasy 55.5 32.9 159
60.39 82.63 fasy 73.75 33.2 162
50.8 67.88 fasy 70.75 38.6 213
57.37 63.75 piab 72.5 42.4 169
54.08 50.25 fasy 64.5 35.6 184
64.21 55.4 fasy 45.25 29.5 128
50.25 58.46 fasy 39.5 30.2 134
82.53 85.3 fasy 69.5 35.4 182
83 93.46 fasy 43.5 31.7 147
97.56 85.48 fasy 62.5 33 160
92.74 78.92 fasy 38.5 32.1 151
95.94 75.04 fasy 65.75 37.6 203
