x y species dbh height age
22.13 44.57 piab 38.25 35.2 183
9.99 11.6 piab 5 3.8 21
9.47 12.42 piab 7 5.1 24
11.33 12.8 piab 5.5 4.3 22
12.47 14.48 piab 6 4.7 23
14.02 5.34 piab 6 4.5 23
14.62 3.13 piab 7 5.7 26
17.47 6.59 piab 8.5 5.8 26
15.42 6.89 piab 9.75 6.2 27
16.68 9.08 piab 5.25 4.5 23
14.29 8.5 piab 6.75 5.4 25
21.34 43.19 piab 34.5 30.3 135
23.84 46.72 piab 6.75 6.8 57
42.95 3.49 piab 6 4.9 47
45.75 9.91 piab 7 5.6 25
41.86 6.63 piab 5.75 6.1 27
47.51 4.8 piab 7.75 6.3 27
46.22 2.74 piab 8.25 6.3 27
46.89 0.25 piab 7 6.9 29
46.88 1.29 piab 6.25 5.8 26
44.91 0.55 piab 7.75 7.1 29
44.95 1.82 piab 9.75 7.4 30
13.54 42.62 piab 36.25 36.3 194
44.44 3.86 piab 6.25 5 24
42.85 1.92 piab 9.75 8.1 32
35.67 3.05 piab 9 6.7 28
37.89 2.74 piab 10 7.5 30
39.15 1.18 piab 6 3.9 21
39.88 2.09 piab 5.75 5.4 25
29.14 2.56 piab 6.75 5.6 25
28.41 4.22 piab 7.5 5.2 24
26.88 2.46 piab 8.5 6 26
13.92 39.16 piab 32 31.4 146
26.36 3.43 piab 7.25 6.2 27
26.35 2.13 piab 6.75 6 26
26.1 1.58 piab 7.75 5.8 26
17.03 37.02 piab 45.25 35.4 185
19.8 35.79 piab 30.5 31.5 147
18 33.34 piab 52 37.3 204
23.47 41.08 piab 46.25 39.7 228
19.95 30.9 piab 34.5 33.2 163
17.12 30.7 piab 43 35.8 189
13.05 31.45 piab 38.5 31.9 150
10.41 35.12 piab 48.75 33.9 170
7.27 33.59 piab 52 36.7 198
10.59 26.95 piab 51 36 191
3.37 34.15 piab 37.5 34.4 175
6.24 26.6 piab 46.5 35.6 187
1.74 29.46 piab 38 33.5 166
3.8 43.47 piab 57 36.3 194
4.2 12.71 piab 51 37.4 205
29.56 42.76 piab 44 36.6 197
28.11 47.38 piab 53 38.9 220
32.09 44.02 piab 22.75 30.7 139
35.98 45.21 piab 39.5 36.8 199
40.27 45.78 piab 51.5 39.6 227
47.12 45.04 piab 55 37.8 209
37.32 40.84 piab 50.5 38.1 212
35.66 36.88 piab 51.25 34.7 178
28.92 35.27 piab 55.5 36.6 197
21.17 19.84 piab 33 34 314
24.91 31.41 piab 39.5 33.6 167
27.58 28.11 piab 56.6 35.9 190
42.88 31.03 piab 50 34.1 172
42.32 17.46 piab 46.75 40.7 238
41.05 13.56 piab 45 36.2 193
35.41 12.21 piab 54.75 35.2 183
10.01 14.92 piab 61.25 30.6 138
14.27 21.74 piab 57.5 36.3 194
31.93 11.43 piab 9.75 6.3 27
11.01 44.34 piab 34 32.6 157
30.24 11.49 piab 8.5 6.1 27
28.64 9.98 piab 7.75 4.5 23
29.53 12.18 piab 7 5.1 24
28.91 14.4 piab 5.25 4.2 22
28.66 15.45 piab 7 5.3 25
26.45 14.76 piab 5.5 3.9 21
24.68 14.69 piab 9.75 6.2 27
23.26 13.57 piab 8.25 4.5 23
13.09 47.42 piab 41.5 35.7 188
20.28 11.76 piab 6 4.4 22
25.81 17.42 piab 7.5 5.2 24
26.36 16.64 piab 5.75 4.5 23
22.89 19.82 piab 6 4.7 23
21.22 18.88 piab 6.25 5.3 25
21.67 17.95 piab 7.5 5.3 25
20.47 15.99 piab 7.25 4.4 22
19.41 14.89 piab 7 4.1 21
18.73 15.92 piab 6.5 5.1 24
16.77 14.58 piab 6.5 4.9 24
18.27 48.1 piab 56.5 39.1 222
18.04 13.56 piab 6.25 5.2 24
17.46 12.57 piab 8 5.4 25
15.83 11.38 piab 8 5.9 26
18.68 10.7 piab 10.75 6.2 27
19.22 8.05 piab 8.25 4.6 23
20.31 5.27 piab 7.75 4.9 24
19.78 2.87 piab 8 5.5 25
19.32 3.38 piab 7.5 5.8 26
23.45 1.76 piab 7 5.8 26
24.72 4.94 piab 9.25 5.9 26
17.47 12.98 piab 39 35.3 329
26.03 6.4 piab 5.5 4 21
27.81 6.61 piab 7 4.2 22
26.73 5.25 piab 8 5.3 25
33.4 9.3 piab 7.75 4.8 23
0.25 10.74 piab 6.75 5.1 24
0.69 9.42 piab 6 4.1 21
1.3 8.28 piab 5.5 4.8 23
3.23 7.84 piab 7.5 5.3 25
4.14 3.24 piab 5.25 5 24
4.85 3.59 piab 6.5 5.9 26
26.34 48.58 piab 41.5 38.6 217
7.05 6.7 piab 7 4.8 23
7.44 7.34 piab 5.25 3.6 20
9.65 6.43 piab 6 4.6 23
10.08 5.32 piab 6.75 4.9 24
