x y species dbh height age
0.52 45.8 quro 23.5 17.1 114
20.65 43.46 pisy 22.25 22 101
22.64 47.5 pisy 28.5 23.2 113
27.71 47.79 fasy 21.25 21.2 95
29.2 46.47 pisy 22.5 24.9 133
34.92 47.77 pisy 32 30.1 201
39.91 45.25 pisy 31.5 29.7 196
40.02 48.34 pisy 33.25 28.3 177
45.97 45.96 pisy 20.5 32.9 239
3.59 45 pisy 33 27.2 163
46.91 46.82 fasy 40.75 29.3 167
45.94 41.87 pisy 21.25 23.5 117
43.95 42.52 pisy 35.75 31.2 216
32.95 42.42 pisy 22.25 23.2 113
31.67 45.72 quro 20.5 18.7 136
22.82 41.39 pisy 33.5 31 213
17.55 36.74 pisy 23.75 29.4 192
13.89 37.51 bepe 36.5 26.1 171
6.38 34.59 pisy 28.25 30.9 212
4.45 36.29 pisy 29 25.7 143
5.5 40.06 pisy 28.75 27.1 161
1.47 37.74 pisy 27.25 23.2 113
0.25 27.97 pisy 40 30.9 212
6.11 32.25 quro 21 13 74
10.06 31.59 bepe 37.25 26 169
14.5 25.52 fasy 90.5 32.8 202
20.1 21.54 fasy 85 31.7 191
24.33 27 bepe 33.75 24.1 135
6.39 48.03 pisy 21.75 25.3 138
28.37 26.41 quro 24 21.3 178
32.89 27.89 pisy 29.5 30.6 208
34.3 30.25 pisy 30 31.4 219
30.15 35.87 fasy 76 31.1 185
34.63 36.87 fasy 41.75 27.7 150
37.91 33.86 pisy 26.75 29.8 197
38.98 36 pisy 23 30.2 203
41.04 35.14 pisy 30.25 24.6 129
44.04 38.37 pisy 24.75 23.8 120
44.42 34.39 quro 22.75 22.7 201
7.36 46.23 pisy 22 22.8 109
40.36 24.69 fasy 76.5 27.5 148
46.36 14.43 fasy 10.75 12.1 48
34.64 18.29 pisy 33.75 29.8 197
39.31 14.7 fasy 13.75 15.5 63
29.86 16.72 pisy 16.5 22 101
25.75 13.63 pisy 24.75 25.8 144
22.08 9.8 bepe 35.25 29.5 233
15.72 13.44 pisy 31.5 31.5 220
10.23 48.12 pisy 25.5 12.7 45
20.59 7.99 pisy 11 13 46
14.74 7.75 bepe 33.75 25.5 160
6.04 23.49 quro 15.25 17 113
0.68 24.89 quro 21.25 20.5 165
6.07 20.87 quro 13.5 19.5 148
3.72 19.97 bepe 38 31.5 270
0.93 17.21 quro 19.25 23.5 214
1.17 14.57 quro 20 19.5 148
2.68 15.07 quro 23.75 26 254
11.28 44.1 fasy 27.75 22.1 101
4.58 12.29 pisy 26.75 30.5 207
1.69 12.06 quro 19.75 20.5 165
2.16 0.25 quro 22.5 26.5 263
6.36 6.49 pisy 28 32.5 233
8.41 6.66 pisy 32.5 31 213
16.8 43.31 fasy 33 10.1 41
35.68 5.7 fasy 94 35 225
50 2.36 fasy 101 36 235
17.33 46.54 fasy 21.5 20 87
50.52 45.8 quro 23.5 17.1 114
70.65 43.46 pisy 22.25 22 101
72.64 47.5 pisy 28.5 23.2 113
77.71 47.79 fasy 21.25 21.2 95
79.2 46.47 pisy 22.5 24.9 133
84.92 47.77 pisy 32 30.1 201
89.91 45.25 pisy 31.5 29.7 196
90.02 48.34 pisy 33.25 28.3 177
95.97 45.96 pisy 20.5 32.9 239
53.59 45 pisy 33 27.2 163
96.91 46.82 fasy 40.75 29.3 167
95.94 41.87 pisy 21.25 23.5 117
93.95 42.52 pisy 35.75 31.2 216
82.95 42.42 pisy 22.25 23.2 113
81.67 45.72 quro 20.5 18.7 136
72.82 41.39 pisy 33.5 31 213
67.55 36.74 pisy 23.75 29.4 192
63.89 37.51 bepe 36.5 26.1 171
56.38 34.59 pisy 28.25 30.9 212
54.45 36.29 pisy 29 25.7 143
55.5 40.06 pisy 28.75 27.1 161
51.47 37.74 pisy 27.25 23.2 113
50.25 27.97 pisy 40 30.9 212
56.11 32.25 quro 21 13 74
60.06 31.59 bepe 37.25 26 169
64.5 25.52 fasy 90.5 32.8 202
70.1 21.54 fasy 85 31.7 191
74.33 27 bepe 33.75 24.1 135
56.39 48.03 pisy 21.75 25.3 138
78.37 26.41 quro 24 21.3 178
