x y species dbh height age
40.89 41.71 quro 52 32.5 216
24.91 33.29 quro 52.75 33.5 230
35.66 39.94 quro 48.25 25.6 120
31.4 36.77 tico 6 6.3 71
9.51 37.87 quro 67.5 32 209
7.53 18.97 quro 33.25 26.1 126
2.46 45.01 quro 48 22.3 86
11.8 10.48 quro 61.5 33.1 224
4.08 15.5 quro 56 25.4 118
0.25 26.94 quro 30.5 16.7 52
22.75 38.31 quro 53.75 26.1 126
26.18 39.69 tico 6.25 7 76
18.35 37.97 tico 29 14.7 148
4.55 31.12 quro 40.5 20.1 70
2.72 27.74 quro 46.75 26.8 135
7.08 25.18 quro 50.75 29.1 167
42.01 24.54 tico 6.5 7 76
16.23 24.33 quro 51 20.6 73
13.1 26.32 quro 45 26.4 130
19 13.87 quro 51.5 24.8 111
40.39 30.78 quro 52.5 32.1 210
17.99 23.92 quro 60.5 25.5 119
23.1 26 quro 59 24.7 109
34.04 27.12 quro 53.5 34.5 244
38.16 26.3 quro 52.25 19 63
32.57 23.48 tico 37.5 22.2 237
47.86 10.37 tico 23.75 9.9 99
39.88 19.25 quro 63 33.6 231
47.16 13.55 quro 58 27.5 145
49.14 1.62 quro 47.75 35.6 260
36.27 36.99 quro 48 28.7 162
44.54 7.01 quro 42.5 30 180
38.43 6.38 quro 46.5 25.7 121
8.6 26.59 quro 55.75 31.1 196
35.9 7.83 quro 63.75 34 237
30.68 7.45 quro 57.75 29.2 169
35.59 4.02 tico 26.75 14 140
27.92 12.82 quro 68.25 33.5 230
22.01 12.14 quro 51.75 28.8 163
23.39 11.75 quro 62 28 152
23.82 18.36 quro 58.25 31.1 196
41.56 44.75 quro 42 33.3 227
16.67 0.25 quro 36 26.6 133
23.17 2.91 quro 53.75 29.9 179
4.17 6.47 quro 51.5 25.9 124
6.74 3.31 quro 62 31.6 203
28.55 39.97 tico 5.25 6.5 72
28.18 46.55 tico 7 6.8 74
18.13 44.44 tico 42.75 14.2 142
32.64 43.06 quro 69.2 28.3 156
90.89 41.71 quro 52 32.5 216
74.91 33.29 quro 52.75 33.5 230
85.66 39.94 quro 48.25 25.6 120
81.4 36.77 tico 6 6.3 71
59.51 37.87 quro 67.5 32 209
57.53 18.97 quro 33.25 26.1 126
52.46 45.01 quro 48 22.3 86
61.8 10.48 quro 61.5 33.1 224
54.08 15.5 quro 56 25.4 118
50.25 26.94 quro 30.5 16.7 52
72.75 38.31 quro 53.75 26.1 126
76.18 39.69 tico 6.25 7 76
68.35 37.97 tico 29 14.7 148
54.55 31.12 quro 40.5 20.1 70
52.72 27.74 quro 46.75 26.8 135
57.08 25.18 quro 50.75 29.1 167
92.01 24.54 tico 6.5 7 76
66.23 24.33 quro 51 20.6 73
63.1 26.32 quro 45 26.4 130
69 13.87 quro 51.5 24.8 111
90.39 30.78 quro 52.5 32.1 210
67.99 23.92 quro 60.5 25.5 119
73.1 26 quro 59 24.7 109
84.04 27.12 quro 53.5 34.5 244
88.16 26.3 quro 52.25 19 63
82.57 23.48 tico 37.5 22.2 237
97.86 10.37 tico 23.75 9.9 99
89.88 19.25 quro 63 33.6 231
97.16 13.55 quro 58 27.5 145
99.14 1.62 quro 47.75 35.6 260
86.27 36.99 quro 48 28.7 162
94.54 7.01 quro 42.5 30 180
88.43 6.38 quro 46.5 25.7 121
58.6 26.59 quro 55.75 31.1 196
85.9 7.83 quro 63.75 34 237
80.68 7.45 quro 57.75 29.2 169
85.59 4.02 tico 26.75 14 140
77.92 12.82 quro 68.25 33.5 230
72.01 12.14 quro 51.75 28.8 163
73.39 11.75 quro 62 28 152
73.82 18.36 quro 58.25 31.1 196
91.56 44.75 quro 42 33.3 227
66.67 0.25 quro 36 26.6 133
73.17 2.91 quro 53.75 29.9 179
54.17 6.47 quro 51.5 25.9 124
56.74 3.31 quro 62 31.6 203
78.55 39.97 tico 5.25 6.5 72
78.18 46.55 tico 7 6.8 74
68.13 44.44 tico 42.75 14.2 142
82.64 43.06 quro 69.2 28.3 156
40.89 91.71 quro 52 32.5 216
24.91 83.29 quro 52.75 33.5 230
35.66 89.94 quro 48.25 25.6 120
31.4 86.77 tico 6 6.3 71
9.51 87.87 quro 67.5 32 209
7.53 68.97 quro 33.25 26.1 126
2.46 95.01 quro 48 22.3 86
11.8 60.48 quro 61.5 33.1 224
4.08 65.5 quro 56 25.4 118
0.25 76.94 quro 30.5 16.7 52
22.75 88.31 quro 53.75 26.1 126
26.18 89.69 tico 6.25 7 76
18.35 87.97 tico 29 14.7 148
4.55 81.12 quro 40.5 20.1 70
2.72 77.74 quro 46.75 26.8 135
7.08 75.18 quro 50.75 29.1 167
42.01 74.54 tico 6.5 7 76
16.23 74.33 quro 51 20.6 73
13.1 76.32 quro 45 26.4 130
19 63.87 quro 51.5 24.8 111
40.39 80.78 quro 52.5 32.1 210
17.99 73.92 quro 60.5 25.5 119
23.1 76 quro 59 24.7 109
34.04 77.12 quro 53.5 34.5 244
38.16 76.3 quro 52.25 19 63
32.57 73.48 tico 37.5 22.2 237
47.86 60.37 tico 23.75 9.9 99
39.88 69.25 quro 63 33.6 231
47.16 63.55 quro 58 27.5 145
49.14 51.62 quro 47.75 35.6 260
36.27 86.99 quro 48 28.7 162
44.54 57.01 quro 42.5 30 180
38.43 56.38 quro 46.5 25.7 121
8.6 76.59 quro 55.75 31.1 196
35.9 57.83 quro 63.75 34 237
30.68 57.45 quro 57.75 29.2 169
35.59 54.02 tico 26.75 14 140
27.92 62.82 quro 68.25 33.5 230
22.01 62.14 quro 51.75 28.8 163
23.39 61.75 quro 62 28 152
23.82 68.36 quro 58.25 31.1 196
41.56 94.75 quro 42 33.3 227
