x y species dbh height age
50 32.42 fasy 36.75 34.9 200
49.08 30.82 fasy 40.25 29.2 144
23.82 14.81 fasy 46.75 31.2 164
11.53 27.87 fasy 31.25 30 152
7.88 34.18 fasy 43.5 32.4 175
49.44 37.17 fasy 50.75 32.5 176
43.11 46.56 fasy 73 34.3 194
43.62 37.54 fasy 50 31 162
33.2 35.42 fasy 63.5 28.1 134
36.46 30.79 fasy 71 31.9 170
48.71 13.76 fasy 47.5 34 191
40.92 28.99 fasy 38.25 32.1 172
38.07 24.43 fasy 69.25 34.4 195
27.73 20.18 fasy 61.75 29 142
24.25 28.09 fasy 53.25 30.4 156
10.03 18.92 fasy 65.75 29 142
11.83 28.83 fasy 73.5 32.6 177
9.17 24.28 fasy 66.75 31.9 170
9.62 36.22 fasy 76.25 33.8 189
45.72 14.12 fasy 46.5 30.9 161
6.38 23.27 fasy 62.25 29.7 149
6.89 26.35 fasy 34 31.9 170
0.25 25.46 fasy 62 21.1 82
1.18 31.7 fasy 41.5 25.4 111
10.1 13.09 piab 6.5 4.8 54
23.98 1.89 fasy 49.25 26.1 117
48.27 33.05 fasy 37.25 29.8 150
25.45 0.25 fasy 64 28.1 134
28.34 10.13 fasy 54.25 27.7 130
30.58 8.46 fasy 72 34.4 195
30.95 4.02 fasy 54.75 31.7 168
43.9 10 fasy 45.75 24.9 107
41.66 17.02 fasy 32.25 27.9 132
45.59 27.36 fasy 41.75 30.8 160
44.13 20.99 fasy 34.25 27.9 132
7.82 0 fasy 49.25 34.5 196
44.78 23.56 fasy 59.5 29.7 149
44.78 23.56 fasy 47 25.7 113
100 32.42 fasy 36.75 34.9 200
99.08 30.82 fasy 40.25 29.2 144
73.82 14.81 fasy 46.75 31.2 164
61.53 27.87 fasy 31.25 30 152
57.88 34.18 fasy 43.5 32.4 175
99.44 37.17 fasy 50.75 32.5 176
93.11 46.56 fasy 73 34.3 194
93.62 37.54 fasy 50 31 162
83.2 35.42 fasy 63.5 28.1 134
86.46 30.79 fasy 71 31.9 170
98.71 13.76 fasy 47.5 34 191
90.92 28.99 fasy 38.25 32.1 172
88.07 24.43 fasy 69.25 34.4 195
77.73 20.18 fasy 61.75 29 142
74.25 28.09 fasy 53.25 30.4 156
60.03 18.92 fasy 65.75 29 142
61.83 28.83 fasy 73.5 32.6 177
59.17 24.28 fasy 66.75 31.9 170
59.62 36.22 fasy 76.25 33.8 189
95.72 14.12 fasy 46.5 30.9 161
56.38 23.27 fasy 62.25 29.7 149
56.89 26.35 fasy 34 31.9 170
50.25 25.46 fasy 62 21.1 82
51.18 31.7 fasy 41.5 25.4 111
60.1 13.09 piab 6.5 4.8 54
73.98 1.89 fasy 49.25 26.1 117
98.27 33.05 fasy 37.25 29.8 150
75.45 0.25 fasy 64 28.1 134
78.34 10.13 fasy 54.25 27.7 130
80.58 8.46 fasy 72 34.4 195
80.95 4.02 fasy 54.75 31.7 168
93.9 10 fasy 45.75 24.9 107
91.66 17.02 fasy 32.25 27.9 132
95.59 27.36 fasy 41.75 30.8 160
94.13 20.99 fasy 34.25 27.9 132
57.82 0 fasy 49.25 34.5 196
94.78 23.56 fasy 59.5 29.7 149
94.78 23.56 fasy 47 25.7 113
50 82.42 fasy 36.75 34.9 200
49.08 80.82 fasy 40.25 29.2 144
23.82 64.81 fasy 46.75 31.2 164
11.53 77.87 fasy 31.25 30 152
7.88 84.18 fasy 43.5 32.4 175
49.44 87.17 fasy 50.75 32.5 176
43.11 96.56 fasy 73 34.3 194
43.62 87.54 fasy 50 31 162
33.2 85.42 fasy 63.5 28.1 134
36.46 80.79 fasy 71 31.9 170
48.71 63.76 fasy 47.5 34 191
40.92 78.99 fasy 38.25 32.1 172
38.07 74.43 fasy 69.25 34.4 195
27.73 70.18 fasy 61.75 29 142
24.25 78.09 fasy 53.25 30.4 156
10.03 68.92 fasy 65.75 29 142
11.83 78.83 fasy 73.5 32.6 177
9.17 74.28 fasy 66.75 31.9 170
9.62 86.22 fasy 76.25 33.8 189
45.72 64.12 fasy 46.5 30.9 161
6.38 73.27 fasy 62.25 29.7 149
6.89 76.35 fasy 34 31.9 170
0.25 75.46 fasy 62 21.1 82
1.18 81.7 fasy 41.5 25.4 111
10.1 63.09 piab 6.5 4.8 54
23.98 51.89 fasy 49.25 26.1 117
48.27 83.05 fasy 37.25 29.8 150
25.45 50.25 fasy 64 28.1 134
28.34 60.13 fasy 54.25 27.7 130
30.58 58.46 fasy 72 34.4 195
30.95 54.02 fasy 54.75 31.7 168
43.9 60 fasy 45.75 24.9 107
41.66 67.02 fasy 32.25 27.9 132
45.59 77.36 fasy 41.75 30.8 160
44.13 70.99 fasy 34.25 27.9 132
7.82 50 fasy 49.25 34.5 196
44.78 73.56 fasy 59.5 29.7 149
44.78 73.56 fasy 47 25.7 113
100 82.42 fasy 36.75 34.9 200
99.08 80.82 fasy 40.25 29.2 144
73.82 64.81 fasy 46.75 31.2 164
61.53 77.87 fasy 31.25 30 152
57.88 84.18 fasy 43.5 32.4 175
99.44 87.17 fasy 50.75 32.5 176
93.11 96.56 fasy 73 34.3 194
93.62 87.54 fasy 50 31 162
83.2 85.42 fasy 63.5 28.1 134
86.46 80.79 fasy 71 31.9 170
98.71 63.76 fasy 47.5 34 191
90.92 78.99 fasy 38.25 32.1 172
88.07 74.43 fasy 69.25 34.4 195
77.73 70.18 fasy 61.75 29 142
74.25 78.09 fasy 53.25 30.4 156
60.03 68.92 fasy 65.75 29 142
61.83 78.83 fasy 73.5 32.6 177
59.17 74.28 fasy 66.75 31.9 170
59.62 86.22 fasy 76.25 33.8 189
95.72 64.12 fasy 46.5 30.9 161
56.38 73.27 fasy 62.25 29.7 149
56.89 76.35 fasy 34 31.9 170
50.25 75.46 fasy 62 21.1 82
51.18 81.7 fasy 41.5 25.4 111
60.1 63.09 piab 6.5 4.8 54
73.98 51.89 fasy 49.25 26.1 117
98.27 83.05 fasy 37.25 29.8 150
75.45 50.25 fasy 64 28.1 134
78.34 60.13 fasy 54.25 27.7 130
80.58 58.46 fasy 72 34.4 195
80.95 54.02 fasy 54.75 31.7 168
93.9 60 fasy 45.75 24.9 107
91.66 67.02 fasy 32.25 27.9 132
95.59 77.36 fasy 41.75 30.8 160
94.13 70.99 fasy 34.25 27.9 132
57.82 50 fasy 49.25 34.5 196
94.78 73.56 fasy 59.5 29.7 149
94.78 73.56 fasy 47 25.7 113
