x y species dbh height age
23.22 47.03 frex 15.75 17 93
5.44 43.91 frex 19 16.1 87
2.53 11.04 frex 45.75 29.9 222
25.85 39.27 frex 5.5 5.7 34
28.24 35.13 frex 27 16.2 87
33.29 35.89 frex 13.25 14.2 75
41.32 28.14 frex 12.25 15.1 109
40.12 29.37 frex 6.25 11 78
38.11 30.81 frex 13.5 19.4 112
39.43 30.17 frex 12.25 15.5 83
42.72 29.78 frex 10.25 15.3 81
43.9 32.07 frex 14 15.8 85
42.89 32.17 frex 7 10.7 56
4.71 44.03 frex 10.5 12.3 64
41.72 33.04 frex 7.75 12.9 67
41.08 33.7 frex 9.5 13.2 69
38.47 34.41 frex 9 13.7 72
40.6 34.65 frex 11.25 16.6 90
42.47 33.81 frex 8 12.2 64
41.99 35.04 frex 8 12.1 63
43.85 35.37 frex 11 15.5 83
45.7 35.58 frex 20.75 19.7 114
47.55 35.58 frex 9 12.9 67
47.8 33.49 frex 9.75 18.1 101
3.55 42.49 frex 12.75 16.9 92
46.96 31.36 frex 9 10.5 55
47.62 30.22 frex 13 13.8 72
42 26.53 piab 23 16 60
43.69 25 piab 15 14.7 55
46.11 25.97 bepe 36 25.8 117
47.93 20.5 frex 15.75 21.5 131
49.33 19.26 frex 7.5 8.5 46
46.18 17.41 piab 13.25 9.4 39
47.99 14.75 piab 7 3.7 22
5.44 42.11 frex 11.25 15.9 85
46.19 10.87 frex 46 25.2 170
48.99 7.55 frex 5.5 9.3 50
49.39 0.71 frex 7.25 8.1 44
46.34 2.57 frex 24.75 21.3 129
45.25 6.59 bepe 48.5 29.4 173
41 5.69 piab 34.25 28.7 140
40.21 7.31 piab 31.25 25.1 109
40.81 12.66 piab 27 24.2 102
38.15 11.77 piab 30.25 25.8 114
39.65 3.39 frex 9.5 14.6 77
6.61 42.78 frex 10.25 17.8 99
41.41 2.3 bepe 9.5 12.7 30
3.76 13.55 fasy 11.5 8.7 89
5.79 12.87 bepe 45.75 28.4 157
10.23 14.08 bepe 48.5 32.1 217
8.5 16.05 frex 8 11 58
14.24 13.88 frex 8 11.5 60
14.83 14.84 frex 7 4.8 30
16.66 15.09 frex 6 10.5 55
16.74 15.44 frex 6 10.8 57
19.26 14.17 frex 6.75 10.2 54
9.92 41.44 piab 34.75 26.1 116
19.63 14.28 frex 6.75 11.8 62
23 14.34 frex 10.5 12.7 66
23.74 13.81 frex 52.5 26.9 189
23.12 14.62 frex 6.25 8.6 46
22.5 9.97 frex 6 10.2 54
17.24 10.56 frex 10.5 13.1 68
15.94 12.02 frex 5.5 10.1 53
15.02 11.38 frex 9.5 13.6 71
14.01 11.48 frex 7.25 11 58
12.15 10.33 frex 11.25 13.7 72
10.8 39.58 bepe 9.75 10.5 25
11.78 10.98 frex 7.5 10.1 53
9.06 12.08 frex 7.25 10.3 54
8.61 9.29 frex 8.75 11.4 60
3.31 7.02 soau 11.5 11.5 62
3.31 5.41 frex 7.5 11.7 61
4.48 4.53 frex 9 11.6 61
9.18 4.1 frex 8.75 9.1 49
12.1 8.38 frex 8.75 13.2 69
13.89 8.07 frex 8.5 10.2 54
12.36 2.76 frex 39.5 26 179
12.02 39.84 piab 37.25 27.3 127
15.21 5.14 frex 7 10.5 55
37.13 1.87 frex 12.75 16.4 89
36.84 2.92 frex 6 8.5 46
35.48 4.51 frex 9 15.1 80
35.81 4.95 frex 9 11 58
34.86 0.25 frex 7.5 13.9 73
30.84 1.66 frex 9.25 16.2 87
32.25 2.73 frex 7.75 13.8 72
32.88 3.28 frex 17.5 18.4 103
32.31 4.3 frex 8.25 12.7 66
16.08 36.53 frex 19.25 20.8 124
29.82 5.22 frex 9 12.5 65
24.62 3.04 bepe 29.25 22.2 76
27.3 6.34 frex 7 8.3 45
28.43 7.63 bepe 40.25 29.6 176
27.34 8.53 frex 5 7.1 40
27.6 10.39 frex 7.25 8.8 47
29.85 9.86 frex 5.5 10.3 54
30.71 10.42 frex 7.5 11.1 58
30.92 10.53 frex 7.5 8.5 46
26.49 17.92 bepe 32 18.6 52
21.15 42.5 frex 15.75 17.1 94
19.42 3.88 frex 29.75 23.2 148
32.08 6.79 frex 8.75 14.6 77
26.93 20.87 frex 5 6 35
36.63 18.62 bepe 45.25 25.6 114
26.05 22.7 frex 5.5 7.8 43
39.08 22.37 bepe 44.5 27.7 145
27.15 24.12 frex 8.5 11.1 58
32.84 25.74 frex 8.5 11.9 62
38.36 24.68 bepe 44 27 134
29.78 29.19 bepe 16 12.6 30
21.47 45.66 frex 7.5 12.3 64
23.1 43.27 frex 15.25 18.7 106
43.18 18.67 bepe 27.75 16.8 44
22.91 42.47 frex 13.25 19.4 112
21.93 41.54 frex 7.25 11.3 59
22.43 40.49 frex 27.75 22.8 144
20.12 35.44 frex 9.75 14 73
21.92 33.81 piab 33 23.7 99
22.29 33.59 frex 7 11.2 59
23.34 32.94 frex 6.25 10.5 55
20.1 31.46 fasy 9.25 9.8 98
16.87 31.74 piab 44.75 26.2 117
21.17 46.81 frex 6 9 48
16.42 29.72 piab 46.25 31.7 170
11.64 31.15 bepe 9.75 7.7 19
12.57 35.51 piab 12.5 9.9 40
12.54 35.91 soau 8.5 9.7 47
12.57 36.4 piab 7.25 6.3 30
6.44 29.02 piab 37 25.9 115
3.71 26.9 piab 44.5 31.3 166
2 28.7 piab 36.75 28.5 138
2.59 29.72 piab 7.5 7.7 34
0.9 22.68 frex 26.25 25 168
20.18 46.36 frex 17.5 18.4 103
5.77 25.8 lade 53 26.1 102
25.46 43.24 frex 14.75 17.6 97
27.63 47.72 frex 18.5 18 100
29.33 48.05 frex 7.5 10.4 55
30.85 48.5 frex 16 18.9 107
34.36 48.52 frex 14 17.5 96
36.24 47.48 frex 18 19.1 109
40.59 47.61 frex 15.75 17.5 96
42.94 48.22 frex 17 19.4 112
44.97 47.52 frex 15 19.2 110
19.4 44.92 frex 5.5 7.5 42
47.44 45.5 frex 10 13.9 73
48.06 43.02 frex 17.25 19.5 112
47.61 41.82 frex 16 20.5 121
47.52 40.86 frex 8 13.4 70
47.41 39.56 frex 7.75 14.3 75
46.18 37.23 frex 14.5 16.4 89
44.71 36.9 frex 8 13.1 68
45.29 38.58 frex 10.5 16.3 88
44.37 39.37 frex 8 13.2 69
44.7 41.05 frex 7.25 14.7 78
18.21 43.93 frex 11.75 15.8 85
43.77 43.44 frex 17.5 19.2 110
43.18 45.5 frex 7 13.5 71
39.9 45.6 frex 16.75 17.4 96
38.71 42.79 frex 15.5 19.5 112
35.32 41.22 frex 24.5 19.4 112
37.44 38.38 frex 8 12.3 64
39.27 39.22 frex 13.75 17.9 99
39.27 39.22 frex 11 15.8 85
40.12 37.4 frex 9.25 12.2 64
40.74 37.55 frex 16 17.6 97
18.4 42.43 frex 12.5 19.7 114
40.74 38.36 frex 8 16.5 89
41.35 40.13 frex 15.25 17 93
42.38 39.69 frex 11 16.8 91
42.63 37.48 frex 7.5 12.2 64
41.12 43.47 frex 12.5 18.1 101
47.61 47.99 pisy 26 21.6 98
30.73 45.58 frex 12.5 18.5 104
32.31 46.79 frex 18.5 20.4 120
31.28 43.84 frex 22.75 17.5 96
29.16 39.75 frex 17.75 18.6 105
15.24 47.39 frex 49 25.1 169
27.27 38.1 frex 6 9.8 52
11.86 24.83 frex 9 12.2 64
11.75 27.54 frex 6.5 10.5 55
15.8 27.4 frex 7 9.1 49
23.49 25.84 frex 25.5 13.5 71
25.28 26.64 frex 61.75 29 212
23.56 21.87 frex 6.25 10.3 54
22.43 21.84 frex 6 9.8 52
21.27 20.21 frex 9.5 12.1 63
22.53 19.26 frex 6.5 11.7 61
10.62 45.67 frex 12.75 16.8 91
17.41 18.53 frex 7.75 11.4 60
17.41 18.53 frex 8 11.4 60
14.89 18.6 frex 6.25 5.9 35
11.37 19.7 frex 10.5 12.7 66
11.52 20.17 frex 6.5 6.1 36
8.56 21.23 frex 11 10.3 54
6.66 21.42 frex 6 7.3 41
5.69 21.55 frex 7 8.7 47
0.25 17.67 piab 32.5 26.2 117
14.66 33.11 piab 5.5 5.5 28
35.69 7.96 frex 9.25 13.4 70
37.91 6.7 frex 9 14.9 79
73.22 47.03 frex 15.75 17 93
55.44 43.91 frex 19 16.1 87
52.53 11.04 frex 45.75 29.9 222
75.85 39.27 frex 5.5 5.7 34
78.24 35.13 frex 27 16.2 87
83.29 35.89 frex 13.25 14.2 75
91.32 28.14 frex 12.25 15.1 109
90.12 29.37 frex 6.25 11 78
88.11 30.81 frex 13.5 19.4 112
89.43 30.17 frex 12.25 15.5 83
92.72 29.78 frex 10.25 15.3 81
93.9 32.07 frex 14 15.8 85
92.89 32.17 frex 7 10.7 56
54.71 44.03 frex 10.5 12.3 64
91.72 33.04 frex 7.75 12.9 67
91.08 33.7 frex 9.5 13.2 69
88.47 34.41 frex 9 13.7 72
90.6 34.65 frex 11.25 16.6 90
92.47 33.81 frex 8 12.2 64
91.99 35.04 frex 8 12.1 63
93.85 35.37 frex 11 15.5 83
95.7 35.58 frex 20.75 19.7 114
97.55 35.58 frex 9 12.9 67
97.8 33.49 frex 9.75 18.1 101
53.55 42.49 frex 12.75 16.9 92
96.96 31.36 frex 9 10.5 55
97.62 30.22 frex 13 13.8 72
92 26.53 piab 23 16 60
93.69 25 piab 15 14.7 55
96.11 25.97 bepe 36 25.8 117
97.93 20.5 frex 15.75 21.5 131
99.33 19.26 frex 7.5 8.5 46
96.18 17.41 piab 13.25 9.4 39
97.99 14.75 piab 7 3.7 22
55.44 42.11 frex 11.25 15.9 85
96.19 10.87 frex 46 25.2 170
98.99 7.55 frex 5.5 9.3 50
99.39 0.71 frex 7.25 8.1 44
96.34 2.57 frex 24.75 21.3 129
95.25 6.59 bepe 48.5 29.4 173
91 5.69 piab 34.25 28.7 140
90.21 7.31 piab 31.25 25.1 109
90.81 12.66 piab 27 24.2 102
88.15 11.77 piab 30.25 25.8 114
89.65 3.39 frex 9.5 14.6 77
56.61 42.78 frex 10.25 17.8 99
91.41 2.3 bepe 9.5 12.7 30
53.76 13.55 fasy 11.5 8.7 89
55.79 12.87 bepe 45.75 28.4 157
60.23 14.08 bepe 48.5 32.1 217
58.5 16.05 frex 8 11 58
64.24 13.88 frex 8 11.5 60
64.83 14.84 frex 7 4.8 30
66.66 15.09 frex 6 10.5 55
66.74 15.44 frex 6 10.8 57
69.26 14.17 frex 6.75 10.2 54
59.92 41.44 piab 34.75 26.1 116
69.63 14.28 frex 6.75 11.8 62
73 14.34 frex 10.5 12.7 66
73.74 13.81 frex 52.5 26.9 189
73.12 14.62 frex 6.25 8.6 46
72.5 9.97 frex 6 10.2 54
67.24 10.56 frex 10.5 13.1 68
65.94 12.02 frex 5.5 10.1 53
65.02 11.38 frex 9.5 13.6 71
64.01 11.48 frex 7.25 11 58
62.15 10.33 frex 11.25 13.7 72
60.8 39.58 bepe 9.75 10.5 25
61.78 10.98 frex 7.5 10.1 53
59.06 12.08 frex 7.25 10.3 54
58.61 9.29 frex 8.75 11.4 60
53.31 7.02 soau 11.5 11.5 62
53.31 5.41 frex 7.5 11.7 61
54.48 4.53 frex 9 11.6 61
59.18 4.1 frex 8.75 9.1 49
62.1 8.38 frex 8.75 13.2 69
63.89 8.07 frex 8.5 10.2 54
62.36 2.76 frex 39.5 26 179
62.02 39.84 piab 37.25 27.3 127
65.21 5.14 frex 7 10.5 55
87.13 1.87 frex 12.75 16.4 89
86.84 2.92 frex 6 8.5 46
85.48 4.51 frex 9 15.1 80
85.81 4.95 frex 9 11 58
84.86 0.25 frex 7.5 13.9 73
80.84 1.66 frex 9.25 16.2 87
82.25 2.73 frex 7.75 13.8 72
82.88 3.28 frex 17.5 18.4 103
82.31 4.3 frex 8.25 12.7 66
66.08 36.53 frex 19.25 20.8 124
79.82 5.22 frex 9 12.5 65
74.62 3.04 bepe 29.25 22.2 76
77.3 6.34 frex 7 8.3 45
78.43 7.63 bepe 40.25 29.6 176
77.34 8.53 frex 5 7.1 40
77.6 10.39 frex 7.25 8.8 47
79.85 9.86 frex 5.5 10.3 54
80.71 10.42 frex 7.5 11.1 58
80.92 10.53 frex 7.5 8.5 46
76.49 17.92 bepe 32 18.6 52
71.15 42.5 frex 15.75 17.1 94
69.42 3.88 frex 29.75 23.2 148
82.08 6.79 frex 8.75 14.6 77
76.93 20.87 frex 5 6 35
86.63 18.62 bepe 45.25 25.6 114
76.05 22.7 frex 5.5 7.8 43
89.08 22.37 bepe 44.5 27.7 145
77.15 24.12 frex 8.5 11.1 58
82.84 25.74 frex 8.5 11.9 62
88.36 24.68 bepe 44 27 134
79.78 29.19 bepe 16 12.6 30
71.47 45.66 frex 7.5 12.3 64
73.1 43.27 frex 15.25 18.7 106
93.18 18.67 bepe 27.75 16.8 44
72.91 42.47 frex 13.25 19.4 112
