x y species dbh height age
36.55 47.17 fasy 15 9.7 19
27.52 31.48 abal 25.25 16.2 32
28.56 31.93 abal 11.5 9.5 21
29.19 28.13 abal 8.5 6.5 17
30.83 26.9 fasy 9 5.2 12
31.23 25.96 fasy 6 9.8 19
31.75 27.11 fasy 23 17.7 32
33.39 25.88 fasy 17.5 18.5 34
32.91 24.45 fasy 26.5 20.9 39
32.44 21.27 fasy 31.5 22.9 43
32.41 47.39 fasy 16.5 9.3 18
31.57 19.02 fasy 14 16.6 30
28.84 22.49 fasy 28.25 19.6 36
26.34 25.45 fasy 22.75 15.9 29
24.51 25.67 fasy 13.5 7.4 15
23.98 22.72 fasy 9 11.1 21
19.06 24.86 fasy 33.75 17.1 31
18.84 23.07 fasy 22.75 21.3 40
21.3 21.03 fasy 14.5 15.5 28
23.29 20.91 fasy 8.5 9.4 18
23.65 18.7 fasy 21.5 20.2 37
24.7 18.1 fasy 13 14.9 27
24.93 21.1 fasy 6.25 6.3 14
26.5 17.7 fasy 5.75 5.6 12
26.5 17.7 fasy 5.75 5.6 12
27.18 16.02 fasy 5.75 6 13
29.81 14.02 fasy 24.5 14.2 26
34.21 15.63 fasy 39.75 22.1 42
28.82 14.81 fasy 29.5 20.7 38
34.07 14.4 fasy 37.75 15.9 29
26.77 13.23 fasy 11.25 5.8 13
25.85 12.76 fasy 40 19.9 37
27.59 48.53 fasy 6.25 8.9 17
24.72 13.59 fasy 14.5 11.9 22
24.59 15.81 fasy 23.25 20.7 38
22.95 14.93 fasy 26.75 17.3 31
20.93 15.54 fasy 14.25 13.6 25
21 17.43 fasy 35.5 22.8 43
22.26 18.78 fasy 6.75 9.3 18
18.18 19.84 fasy 21.25 19.4 36
17.12 20.42 fasy 8.75 9.8 19
14.98 21.01 fasy 10 7.2 15
15.15 23.32 fasy 25.75 17.2 31
27.01 47.34 fasy 17 13.9 25
13 21.97 fasy 20.5 18.8 34
12.27 21.56 fasy 28.25 15.5 28
9.69 19.46 fasy 25.75 15.6 28
9.93 18.66 fasy 20.25 14.9 27
10.98 17.56 fasy 13.75 14.9 27
14.17 18.43 fasy 8 8.8 17
14.11 16.41 fasy 23.75 19.3 35
14.75 19.34 fasy 19 17.4 32
16.57 19.23 fasy 11.25 12.6 23
16.19 16.75 fasy 7.5 10.3 20
26.79 46.3 fasy 22.25 9.8 19
15.58 14.78 fasy 24.25 18.2 33
16.43 12.23 fasy 11 14.4 26
10.76 15.49 fasy 44 20 37
12.44 13.54 fasy 25.5 16.9 31
13.13 12.88 fasy 11 9.5 18
14.26 11.06 fasy 27 14.7 27
12.62 5.55 fasy 6.5 8 16
18.2 11.18 fasy 40.5 18.3 33
19.21 12.35 fasy 9.25 7.8 16
24.22 12.45 fasy 38.25 15.1 27
23.52 49.13 fasy 20.75 18.4 34
20.94 12.01 fasy 7.25 5.8 13
17.83 0.25 piab 6.25 5.2 14
14.54 4.04 piab 21 15.1 27
13.07 1.89 piab 20.5 14.4 26
11.23 0.88 piab 26.75 13.6 25
9.92 1.74 piab 22.5 15.8 28
9.6 3.72 piab 16.25 12.6 24
21.37 49.31 fasy 6.5 6.9 14
10.87 3.59 fasy 7.25 10.9 21
9.22 4.58 piab 25.25 15 27
8.02 3.37 fasy 7.75 12.1 22
8.46 5.9 fasy 8.25 6.8 14
8.67 4.64 fasy 7.25 9.2 18
8.35 4.6 fasy 7.25 11.1 21
4.59 2.5 abal 6.5 5.9 16
6.6 7.54 abal 6.5 6.3 17
7.18 8.86 abal 7 6.2 16
19.81 49.57 fasy 7.25 9.2 18
3.51 3.38 quro 10.5 7.9 12
7.64 10.27 abal 8 5.1 15
5.72 8.4 abal 9.5 6.9 17
4.6 3.58 piab 13.25 9.4 19
3.64 9.61 abal 8.5 6 16
4.4 6.72 abal 8.5 9 21
4.37 6.26 fasy 7.75 8.8 17
3.25 4.8 quro 7.25 8.1 12
1.88 5.28 abal 7.25 6.3 17
18.21 49.24 fasy 27.25 18.7 34
2.11 3.4 fasy 6.25 8.7 17
1.08 5.22 abal 7.25 6.4 17
1.17 2.35 fasy 10.25 9.3 18
1.04 3.34 fasy 9.25 6.6 14
1.29 6.99 abal 7 5.4 15
2.32 8.58 abal 10.75 6.5 17
5.14 10.33 piab 6.5 7.6 17
5.3 11.41 abal 7.5 5.7 16
4.32 10.12 fasy 7 7.8 16
3.2 15.58 abal 8 5.1 15
13.98 0 fasy 25.25 21.9 41
17.58 49.89 fasy 32.5 13.3 24
0.25 6.89 abal 9 6.9 17
4.17 22.47 abal 8.5 5.1 15
4.79 19.1 abal 7.5 5.8 16
5.76 22.47 fasy 8.25 5.1 12
2.76 25.86 abal 6.5 5.2 15
7.42 23.7 abal 6.5 5.9 16
3.74 26.8 fasy 7.5 5.9 13
10.32 27.25 piab 9 6.2 15
6.37 28.48 fasy 16.25 7.4 15
10.22 29.77 piab 12 9.1 19
16.47 47.96 fasy 32.5 17 31
12.07 28.41 piab 7.5 5.4 14
11.14 29.96 piab 9.5 7.7 17
13.33 29.47 piab 6.75 6.4 15
10.48 31.66 piab 11 7 16
14.99 30.72 piab 8.75 6.8 16
11.85 32.74 piab 11.5 8.8 19
4.19 27.79 fasy 7.25 6.9 14
23.71 30.49 piab 8 7.1 16
4.87 31.41 piab 8 7.7 17
4.87 31.41 piab 8 7.7 16
4.87 31.41 fasy 10.5 7.7 17
4.87 31.41 fasy 10.5 7.7 16
16.5 45.44 fasy 33 15 27
7.51 32.72 piab 6 7 16
20.77 30.37 piab 7 4.6 13
6.76 34.02 fasy 7.5 6.4 14
20.06 32.21 piab 9.25 9 19
10.13 33.81 piab 6.5 6.2 15
15.84 31.58 piab 8 7.5 17
9.29 34.7 fasy 9 6.5 14
7.53 35.6 fasy 6.75 7.1 15
7.53 35.6 fasy 7.25 7.1 15
16.72 32.7 piab 6 5.1 13
7.62 37.42 piab 9 7.5 17
19.96 46.76 fasy 15.75 8.4 17
16.96 33.86 piab 6 6.6 16
11.67 36.96 piab 7 5.8 14
15.47 33.58 piab 6.25 6.4 15
