x y species dbh height age
2.97 47.83 piab 47.25 33.9 101
6.29 48.57 piab 38.5 32 90
24.5 47.06 piab 52.5 36.8 121
17.59 44.68 piab 29 28.4 73
18.9 40.89 piab 53.25 36.1 116
21.21 45.34 piab 45.5 31.6 87
24.79 38.63 piab 45.5 30.4 81
29.06 36.78 piab 63.25 38.8 137
29.89 43.17 piab 26 27.8 70
35.24 40.16 piab 33.5 32.1 90
39.06 39.85 piab 43.25 38.1 131
37.08 47.89 piab 43.5 37.3 125
40.38 42.21 piab 24.75 32.9 95
38.58 44.75 piab 62.25 39.7 145
47.83 38.02 piab 55 37.8 129
43.43 36.48 piab 53.5 38.7 136
37.37 35.56 piab 40.25 37.2 124
32.72 36.75 piab 33.5 39.6 144
33.62 49.82 piab 32.5 31.1 85
23.28 33.15 piab 62.5 41.6 162
19.59 37.37 piab 30.75 34.1 102
17.56 35.53 piab 48.25 39 139
14.28 39.12 piab 29 31.3 86
9 42.75 piab 60.25 39.3 141
5.25 42.58 piab 22 25.5 62
5.13 40.34 piab 37.25 33.7 99
2.27 39.16 piab 42 34.3 103
0.74 33.32 piab 49 35.8 113
0.75 28.99 piab 60.5 39.4 142
30.48 48.68 piab 45 34.9 107
5.61 32.93 piab 25 25.8 63
7.39 35.9 piab 39.5 32.8 94
10.23 36.94 piab 39.25 36 115
12.56 32.23 piab 37 34.1 102
17.69 30.3 piab 37.75 35 108
18.3 28.22 piab 40.25 33.8 100
25.21 28.43 piab 36 32.9 95
27.77 26.9 piab 35.5 31.6 87
35.27 32.33 piab 32 33.4 98
37.39 27.84 piab 24.5 27.5 69
22.22 49.37 piab 40 33.4 98
40.49 29.72 piab 42.75 35.7 113
48.09 30.99 piab 31 34.9 107
48.21 24.33 piab 45.75 37.6 127
43.75 19.95 piab 46.75 36.2 116
41.12 25.86 piab 53 38.8 137
40.39 22.69 piab 51.25 38.9 138
35.9 25.6 piab 54.25 40.9 156
36.75 20.42 piab 37.75 34.4 104
32.07 20.09 piab 51.5 39.6 144
30 23.21 piab 34.25 24.1 57
25.5 23.71 piab 29.25 30.2 80
25.44 18.32 piab 51 37 122
20.8 21.91 piab 46 36.3 117
10.76 26.98 piab 35 33.1 96
13.8 20.41 piab 53.25 36.7 120
7.38 24.46 piab 37.25 23.8 56
9.37 21.82 piab 36.5 33 95
1.85 18.91 piab 42.5 33.2 96
1.27 12.34 piab 56 40.2 149
6.03 16.55 piab 40.5 36.7 120
8.86 18.46 piab 29 29.8 79
10.89 15.35 piab 34 32.9 95
8.51 11.85 piab 36.75 33.7 99
10.73 9.89 piab 28.75 34.4 104
8.14 8.54 piab 34 35.5 111
