x y species dbh height age
10.3 37.26 piab 58.25 35.1 327
43.19 49.74 piab 49.25 32.8 204
1.95 29.46 piab 8.75 8 38
2.51 30.26 piab 11.75 10.4 46
3.32 29.6 piab 7.75 7.2 36
4.61 29.96 piab 7.5 8.4 40
4.72 29.59 piab 8 7.6 37
5.21 28.58 piab 6.75 6.5 34
1.84 28.12 piab 6.5 6.6 34
0.94 27.67 piab 9.25 8.9 41
1.7 26.14 piab 10.25 8.6 40
0.52 26.05 piab 6 6.2 33
2.45 24.43 piab 15 8.2 39
4.24 28.28 piab 8 7.9 38
0.25 6.97 piab 6 4.6 28
46.76 46.16 piab 5.5 4.3 27
49.32 45.09 piab 7.5 6.1 32
42.25 30.25 piab 6 6.4 55
45.49 42.22 piab 6.5 4.7 28
49.61 39.63 piab 38.25 29.8 172
47.87 35.12 piab 45.25 32.5 200
41.01 40.12 piab 7.75 6.3 33
28.84 47.11 piab 9 5.9 32
36.49 46.51 piab 7.75 6.8 35
36.46 45.27 piab 6.25 5 29
36.5 43.28 piab 43.5 31.6 191
34.21 42.97 piab 5.5 4.3 27
26.55 33.96 piab 47.5 35.1 228
34.62 30.81 piab 49 33.9 215
38 29.3 piab 39.5 36.1 238
40.23 29.36 piab 48.25 34.1 217
42.6 32.1 piab 44.25 33.8 214
30.37 49.23 piab 56 35.1 228
45.66 25.03 piab 53 37.7 255
34.63 24.43 piab 41 27.9 152
28.29 25.68 piab 50.75 34.3 219
23.02 29.51 piab 53.5 37.1 248
28.47 23.09 piab 37.75 32.8 204
31.87 20.03 piab 54.25 32.7 202
35.84 17.6 piab 36.75 31.8 193
35.84 17.6 piab 40 31.7 192
45.69 16.55 piab 55 31.3 188
43.98 13.74 piab 8 5.8 31
33.59 45.79 piab 5.75 4.2 26
43.42 12.32 piab 9.75 6.3 33
43.17 10.96 piab 6.5 5.6 31
45.63 12.32 piab 6 5.2 30
45.85 13.23 piab 5.25 4.4 27
46.78 10.81 piab 9.75 6.9 35
45.18 8.48 piab 7.25 4.9 29
43.85 6.76 piab 8 4.9 29
47.79 0.25 piab 10 7.7 38
40.78 7.36 piab 42 30.1 175
30.72 5.25 piab 42 30.1 175
35.14 44.42 piab 8 5.1 29
27.44 12.64 piab 40.5 30.3 177
23.53 18.33 piab 51.75 34.6 222
20.25 18.42 piab 50.5 30.3 177
17.68 2.12 piab 8.5 6.4 33
10.7 13.24 piab 38.25 30 174
12.27 19.91 piab 47.5 39.3 272
7.66 17.39 piab 44.75 39.4 273
17.14 49.59 piab 27.25 18.2 78
34.17 46.91 piab 6.5 5.6 31
5.88 43.27 piab 8.75 7.9 63
10.63 48.88 piab 22.5 17.7 75
5.79 49.05 piab 19.75 18.6 80
4.96 48.12 piab 10 11.4 50
4.92 47.18 piab 33 21.5 97
1.91 42.63 piab 29.75 21.7 98
1.86 41.22 piab 10 10.2 46
35.05 47.58 piab 7 6.2 33
7.13 40.24 piab 12.25 12.8 55
7.32 43.06 piab 6.75 7.1 36
10.27 43.37 piab 6.25 4.6 28
11.95 44.37 piab 8 7.4 37
15.77 43.9 piab 10.25 8.3 39
12.88 44.44 piab 24.25 18.7 80
15.03 46.43 piab 15.5 11.1 49
13.52 43.79 piab 9 6.5 34
13.37 42.09 piab 20 16 67
13.93 39.47 piab 14.75 10.2 46
35.79 47.86 piab 8.25 6.8 35
7.98 39.94 piab 17.25 15.4 65
12.09 38.11 piab 12.25 9.1 42
7.2 39.42 piab 16.5 15.4 65
12.64 37.21 piab 7.75 5.8 31
6.57 38.39 piab 9.5 7.7 38
10.29 35.57 piab 11.5 8 38
