x y species dbh height age
22.79 77.06 quro 46.75 23 47
40.34 53.29 quro 65.25 30.5 89
29.14 50.25 pisy 31.5 25.6 58
31.1 77.7 lade 11.75 15.7 31
43.4 77.54 pisy 30.5 22.8 49
45.28 78.09 tico 11.5 6.4 32
49.41 74.9 pisy 21 21.2 44
0.25 66.33 pisy 39 21.3 45
45.49 74.87 tico 11.75 11.1 51
45.49 74.87 tico 15.75 11.1 51
42.31 75.03 pisy 39.75 24.4 54
41 71.69 pisy 35.75 24.7 55
37.52 74.39 lade 25.75 25.4 58
36.07 76.59 lade 16.25 19.5 40
33.5 74.39 pisy 25 22.7 49
33 76.29 lade 21 22.1 47
5.02 66.6 pisy 36.25 25.3 57
26.6 73.52 quro 38.75 25.6 58
25.25 72.02 quro 56.75 25.3 57
23.95 70.41 quro 44.5 27.5 68
21.86 70.94 tico 8 7.2 35
22.39 73.95 quro 26 14.4 26
15.84 69.06 quro 35.25 20.9 41
13.28 72.4 quro 40.25 21.3 42
11.09 69.27 pisy 28.5 20.9 44
7.71 67.12 lade 18.75 21.7 46
11.99 65.1 pisy 30 24.6 55
3.98 70.34 pisy 33 21.6 46
5.4 63.41 quro 46 20.9 41
12.27 64.56 pisy 28 25.5 58
11.62 60.5 pisy 11.25 15.2 30
14.89 60.53 pisy 22 23.4 51
17.3 62.36 pisy 33.75 27.9 68
18.16 63.11 pisy 21.75 21.2 44
19.3 62.81 tico 27.5 26.6 162
21.09 65.93 tico 11.25 9.6 45
22.75 63.75 pisy 32.25 25.2 57
23.36 67.62 tico 10 9.9 46
6.48 71.43 pisy 26.25 23.4 51
24.94 66.47 tico 5.5 5.3 28
38.76 68.59 lade 12.25 14.5 29
44.48 66.15 lade 27 26.3 61
46.44 64.54 lade 31 25.7 59
47.8 59.7 lade 31 23.9 53
45.86 61.26 lade 29.75 25.1 57
44.96 64.57 pisy 16.5 17.7 36
42.48 63.59 tico 11 8.7 41
42.49 64.23 tico 9.25 7.9 38
40.58 63.54 lade 22 24.5 55
0.91 80.83 quro 8.25 6.6 13
39.52 63.1 lade 15 23 50
39.49 66.84 lade 38 25.7 59
32.81 67.66 lade 28.25 27 64
31.08 62.82 pisy 36.75 27.5 66
26.54 65.22 tico 5.5 3.6 22
26.27 65.08 tico 9 6.1 31
26.25 59.86 lade 34 27.8 67
27.01 58.03 pisy 15.25 14.4 29
25.29 59.11 pisy 13 10.8 22
25.06 63.16 pisy 22 20.7 43
12.77 80.41 pisy 36.5 27.4 66
22.65 59.88 pisy 23.5 23.2 50
13.02 58 pisy 32 21.7 46
16.16 57.91 pisy 35 28.1 69
18.11 55.25 pisy 24.75 24.5 55
21.26 55.89 lade 26.25 24.4 54
18.82 81.68 pisy 27 19.1 39
22.19 76.39 quro 22 12 22
31.48 59.85 pisy 24.25 22.5 48
33.23 58.78 pisy 18.25 18.9 38
34.55 61.54 lade 29 24.9 56
40.53 58.95 lade 27.5 24.4 54
41.39 59.67 lade 24 25.3 57
40.71 57.42 tico 11.25 11.6 53
41.03 56.07 tico 14.75 12.3 56
39.44 55.7 tico 10.25 10.6 49
51.63 71.65 pisy 14.5 13.5 27
72.79 77.06 quro 46.75 23 47
90.34 53.29 quro 65.25 30.5 89
79.14 50.25 pisy 31.5 25.6 58
81.1 77.7 lade 11.75 15.7 31
93.4 77.54 pisy 30.5 22.8 49
95.28 78.09 tico 11.5 6.4 32
99.41 74.9 pisy 21 21.2 44
50.25 66.33 pisy 39 21.3 45
95.49 74.87 tico 11.75 11.1 51
95.49 74.87 tico 15.75 11.1 51
92.31 75.03 pisy 39.75 24.4 54
91 71.69 pisy 35.75 24.7 55
87.52 74.39 lade 25.75 25.4 58
86.07 76.59 lade 16.25 19.5 40
83.5 74.39 pisy 25 22.7 49
83 76.29 lade 21 22.1 47
55.02 66.6 pisy 36.25 25.3 57
76.6 73.52 quro 38.75 25.6 58
75.25 72.02 quro 56.75 25.3 57
73.95 70.41 quro 44.5 27.5 68
71.86 70.94 tico 8 7.2 35
72.39 73.95 quro 26 14.4 26
65.84 69.06 quro 35.25 20.9 41
63.28 72.4 quro 40.25 21.3 42
61.09 69.27 pisy 28.5 20.9 44
57.71 67.12 lade 18.75 21.7 46
61.99 65.1 pisy 30 24.6 55
53.98 70.34 pisy 33 21.6 46
55.4 63.41 quro 46 20.9 41
62.27 64.56 pisy 28 25.5 58
61.62 60.5 pisy 11.25 15.2 30
64.89 60.53 pisy 22 23.4 51
67.3 62.36 pisy 33.75 27.9 68
68.16 63.11 pisy 21.75 21.2 44
69.3 62.81 tico 27.5 26.6 162
71.09 65.93 tico 11.25 9.6 45
72.75 63.75 pisy 32.25 25.2 57
73.36 67.62 tico 10 9.9 46
56.48 71.43 pisy 26.25 23.4 51
74.94 66.47 tico 5.5 5.3 28
88.76 68.59 lade 12.25 14.5 29
94.48 66.15 lade 27 26.3 61
96.44 64.54 lade 31 25.7 59
97.8 59.7 lade 31 23.9 53
95.86 61.26 lade 29.75 25.1 57
94.96 64.57 pisy 16.5 17.7 36
92.48 63.59 tico 11 8.7 41
92.49 64.23 tico 9.25 7.9 38
90.58 63.54 lade 22 24.5 55
50.91 80.83 quro 8.25 6.6 13
89.52 63.1 lade 15 23 50
89.49 66.84 lade 38 25.7 59
82.81 67.66 lade 28.25 27 64
81.08 62.82 pisy 36.75 27.5 66
76.54 65.22 tico 5.5 3.6 22
76.27 65.08 tico 9 6.1 31
76.25 59.86 lade 34 27.8 67
77.01 58.03 pisy 15.25 14.4 29
75.29 59.11 pisy 13 10.8 22
75.06 63.16 pisy 22 20.7 43
62.77 80.41 pisy 36.5 27.4 66
72.65 59.88 pisy 23.5 23.2 50
63.02 58 pisy 32 21.7 46
66.16 57.91 pisy 35 28.1 69
68.11 55.25 pisy 24.75 24.5 55
71.26 55.89 lade 26.25 24.4 54
68.82 81.68 pisy 27 19.1 39
72.19 76.39 quro 22 12 22
81.48 59.85 pisy 24.25 22.5 48
83.23 58.78 pisy 18.25 18.9 38
84.55 61.54 lade 29 24.9 56
90.53 58.95 lade 27.5 24.4 54
91.39 59.67 lade 24 25.3 57
90.71 57.42 tico 11.25 11.6 53
91.03 56.07 tico 14.75 12.3 56
89.44 55.7 tico 10.25 10.6 49
